Authors,Title,Year,Source title,Cited by,Link,Abstract,Author Keywords,Index Keywords,EID
"Brauner P., Philipsen R., Calero Valdez A., Ziefle M.","The interaction of causal attribution of performance and compliance with decision support systems in cyber-physical production systems - an empirical study using a business simulation game",2018,"Advances in Intelligent Systems and Computing",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021758085&doi=10.1007%2f978-3-319-60486-2_2&partnerID=40&md5=b42005f1c0d4c3a1d3ca1951117657fe","Supply Chains and production networks are complex sociotechnical systems whose performance is determined by system, interface, and human factors. While the influence of system factors (e.g., variances in delivery times and amount, queuing strategies) is increasingly well understood, the influence of the interface and human factors is currently insufficiently explored. Previous research has shown that decision support systems may help to enhance performance by improving the interface. In this work, we address the users’ trust in a decision support system. In a user study (n = 40), using a business simulation game, we investigated how four dimensions of attribution theory relate to trust in decision support systems and further to task performance. The results show that human factors, especially trust in automation and attribution theory relate to the performance in the business simulation game. We conclude that attribution relates to job compliance and performance in material disposition tasks and supply chain management. © Springer International Publishing AG 2018.","Attribution theory; Automation; Business simulation game; Human factors; Industrial internet of things; Trust in automation; User modelling","Artificial intelligence; Automation; Complex networks; Decision support systems; Decision theory; Game theory; Human engineering; Supply chain management; Attribution theory; Business simulation games; Causal attributions; Complex sociotechnical systems; Disposition tasks; Empirical studies; Production network; User Modelling; Cyber Physical System",2-s2.0-85021758085
"Layouni O., Zekri A., Massaâbi M., Akaichi J.","Query recommendation systems based on the exploration of OLAP and SOLAP data cubes",2018,"Smart Innovation, Systems and Technologies",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020384263&doi=10.1007%2f978-3-319-59480-4_33&partnerID=40&md5=c9a0b37f53d08d6edff065c00e69e687","Business Intelligence systems refer to technologies and tools responsible for collecting, storing and analyzing data to improve decision-making. In BI systems, users interact with data warehouse by formulating and launching sequences of queries aimed at exploring multidimensional data cubes. However, the volumes of data stored in a data warehouse can be very large and diversified. So, a big amount of irrelevant information returned as results to the user could make the data exploration process inefficient. That’s why, it’s necessary to help the user by guiding him in his exploration. In fact, query recommendation systems play a major role in reducing the effort of decision-makers to find the most interesting information. Several works dealing with query recommendation systems were presented in the last few years. This paper aims at providing a comprehensive review of literature on a query recommendation based on the exploration of data cubes. A benchmarking study of query recommendation methods is proposed. Several evaluation criteria are used to identify the existence of new investigations and future researches. © Springer International Publishing AG 2018.","Analysis; Business intelligence systems; Cube; Data; Data warehouse; Query recommendation systems","Data warehouses; Decision making; Decision support systems; Geometry; Information analysis; Interactive computer systems; Multimedia services; Multimedia systems; Recommender systems; Analysis; Business intelligence systems; Cube; Data; Evaluation criteria; Interesting information; Multidimensional data; Query recommendations; Search engines",2-s2.0-85020384263
"Sung T.-W., Tu C.-L., Tsai P.-W., Chang J.-F.","Short-term forecasting on technology industry stocks return indices by swarm intelligence and time-series models",2018,"Smart Innovation, Systems and Technologies",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026754702&doi=10.1007%2f978-3-319-63856-0_34&partnerID=40&md5=ca313936471017db8e00bbb1616ec9e3","Forecasting is an important technique in many industries and business fields for reading the terrain. The category of technology industry stock, which includes 7 independent stocks, in Taiwan Stock Exchange (TWSE) is selected to be the study subject in this paper. The goal is to forecast the return index of the individual stocks base on the information observed from the trading historical da-ta of the subjects. By including the trading volume, the number of trading rec-ords, the opening price, and the closing price in the inputs to the representative models in time-series and computational intelligence: EGARCH(1,1) and the In-teractive Artificial Bee Colony (IABC), respectively, the forecasting accuracy are compared by the Mean Absolute Percentage Error (MAPE) value. The experi-mental results indicate that the IABC forecasting model with the selected input variables presents superior results than the EGARCH(1,1). © Springer International Publishing AG 2018.","EGARCH; IABC; Return index; Technical industry stock","Artificial intelligence; Commerce; Forecasting; Optimization; Signal processing; Swarm intelligence; Time series; Artificial bee colonies; EGARCH; IABC; Mean absolute percentage error; Return index; Short-term forecasting; Taiwan stock exchanges; Technical industry stock; Multimedia signal processing",2-s2.0-85026754702
"Pandey S., Supriya M., Shrivastava A.","Data classification using machine learning approach",2018,"Advances in Intelligent Systems and Computing",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032668039&doi=10.1007%2f978-3-319-68385-0_10&partnerID=40&md5=63893f0a0719813465d96d71327ff7f2","Currently, Internet has numerous effects on our everyday lifecycle. Its significance as an intermediate for commercial transactions will develop exponentially throughout the next years. In terms of the engaged marketplace volume, the Business to Business region will hereby be the supreme exciting area. As the extensive usage of electronic business transactions increase, great volume of products information gets generated and managing such large information automatically becomes a challenging task. The accurate classification of such products to each of the existing classes also becomes an additional multifarious task. The catalog classification is an essential part for operative electronic business applications and classical machine learning problems. This paper presents a supervised Multinomial Naïve Bayes Classifier machine learning algorithm to classify product listings to anonymous marketplaces. If the existing products are classified under the master taxonomy, the task is to automatically categorize a new product into one of the existing categories. Our algorithm approach proposes a method to accurately classify the existing millions of products. © Springer International Publishing AG 2018.","Categories; Classifier; Machine learning; Naïve bayes","Artificial intelligence; Classifiers; Commerce; Electronic commerce; Intelligent systems; Learning systems; Sodium; Algorithm approaches; Business to business; Categories; Commercial transactions; Data classification; Electronic business; Machine learning approaches; Machine learning problem; Learning algorithms",2-s2.0-85032668039
"Radhika D., Aruna Kumari D.","Adding big value to big businesses: A present state of the art of big data, frameworks and algorithms",2018,"Advances in Intelligent Systems and Computing",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031410362&doi=10.1007%2f978-981-10-6602-3_17&partnerID=40&md5=b75f49c5784441f308740b814b8f8962","Data plays a pivotal role in business growth. In fact, data is considered to be an asset to organizations. This is more evident in the enterprises where the data is preserved and mined for discovering knowledge. The data with exponential growth and characterized by volume, velocity, and variety is termed as big data. Mining such voluminous data can give comprehensive business intelligence for making strategic decisions. The emergence of cloud computing technology, parallel processing power of servers, and the distributed programming frameworks like Hadoop with new programming paradigm “MapReduce” pave way for mining massive-scale data. Data mining domain is rich in algorithms that are used to mine data for discovering trends. The era of big data has arrived and mining such data is beyond the capability of conventional data mining techniques. The unprecedented exponential growth of data needs a platform for effective data analysis in real time with fast response. In this paper, we present an overview of big data, mechanisms or algorithms and environment or tools needed to execute them. The rationale behind this paper is that big data mining is the need of the hour in all sectors like finance, biology, healthcare, banking, insurance, and environmental research to name few. Review of various aspects of big data mining can help readers to gain know-how in the context of globalization, business collaborations where mining cross-organization data is essential. This paper also throws light into the relationship among big data, cloud computing technology, Hadoop, and Big data storage systems. In future, we intend to propose and implement algorithms for big data mining. © 2018, Springer Nature Singapore Pte Ltd.","Algorithms; Big data; Big data mining; Distributed programming frameworks; Hadoop","Algorithms; Cloud computing; Data mining; Data storage equipment; Digital storage; Distributed computer systems; Information analysis; Technology transfer; Business collaboration; Cloud computing technologies; Conventional data mining; Data storage systems; Distributed programming; Environmental researches; Hadoop; Programming paradigms; Big data",2-s2.0-85031410362
"Tefrie K.G., Sohn K.-A.","Autonomous text summarization using collective intelligence based on nature-inspired algorithm",2018,"Lecture Notes in Electrical Engineering",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85022175933&doi=10.1007%2f978-981-10-5281-1_50&partnerID=40&md5=7a0b135efee118e43757f5104fdb6775","Thousands of years ago written language was introduced as a way of enhancing and facilitating communication. Fast forward to the twenty first century much has changed, especially the flow of data incrementing at fast rate and we should use the power of algorithms and hardware technology to understand text more clearly. With the Information age rising we are being cluttered with humongous data each day with no sign of it slowing. Humans have been trying to create ways on how to handle this continuous flow of text, image and video. And one of the categories of subjects regarding text is text summarization, given a document coming up with a reasonable summarized version of the original document. People have tried different aspects of summarizing to get a shorter yet an informative definition of document. This paper tries to utilize using nature inspired algorithms to implement an auto summarizer of text using pseudo-selected features. The main objective of this research is to use of cooperative nature-inspired algorithm specifically ant colony algorithm in text mining problems, in our case, text summarization. And throughout the paper we will try to show how this system can be achieved as well as show the performance and effectiveness of the measurement. We have used the standard data used to test summarization techniques, DUC data and at last comparing it to two algorithms for further analysis. © Springer Science+Business Media Singapore 2018.","Ant colony system; Automated text summarization; Natural language processing","Ant colony optimization; Data mining; Text processing; Wireless telecommunication systems; Ant colony algorithms; Ant colony systems; Collective intelligences; Continuous flows; Hardware technology; Nature inspired algorithms; Test summarization; Text summarization; Natural language processing systems",2-s2.0-85022175933
"Bauer W., Schlund S., Vocke C.","Working life within a hybrid world – How digital transformation and agile structures affect human functions and increase quality of work and business performance",2018,"Advances in Intelligent Systems and Computing",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031300069&doi=10.1007%2f978-3-319-60372-8_1&partnerID=40&md5=123529b16d107fb56f9ae64d95f32cf3","Digitization is dramatically changing economy and society. With current developments in the field of e.g. artificial intelligence and machine learning, big data and data analytics, cloud computing, conversational systems and adaptive architectures, robotics as well as virtual and augmented reality work life is facing huge challenges. On the other side the networking over the internet, more effective handling and sharing of data and new forms of human-machine-collaboration offer a great variety of potentials for designing even more flexible business processes, agile working structures and even smarter working setups and environments. Technique, organizational aspects and humans in the future are going to be within a new triad. Instead of taking the role of a “dominator” or “captain” as in former times, humans now more and more have to fulfill tasks as a “conductor”. The role of building up and interacting within new hybrid networks and holistic systems is gaining higher importance – leading to massive changes with reference to all dimensions of work. Total new requirements concerning work objectives, working tasks, work equipment, workspace as well as new challenges for organization, qualification, employment and leadership arise. Work is becoming more and more digitally and going to look quite different than expected today. Combining the physical and virtual world is representing the key success factor for future work. The study examines how digitization is going to penetrate working life further on displaying central measures and selected solutions for resulting organizational structures, human qualification needs and optimized working conditions in a hybrid world. © Springer International Publishing AG 2018.","Agility; Collaboration; Data; Digitization; Industry 4.0; Organization; Performance; Qualifications; Requirements; Technology","Agile manufacturing systems; Analog to digital conversion; Artificial intelligence; Augmented reality; Distributed computer systems; Human engineering; Learning systems; Societies and institutions; Technology; Virtual reality; Agility; Collaboration; Data; Performance; Qualifications; Requirements; Big data",2-s2.0-85031300069
"Flath C.M., Stein N.","Towards a data science toolbox for industrial analytics applications",2018,"Computers in Industry",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029686258&doi=10.1016%2fj.compind.2017.09.003&partnerID=40&md5=26b352d1c51e409dacc55194364f5426","Manufacturing companies today have access to a vast number of data sources providing gigantic amounts of process and status data. Consequently, the need for analytical information systems is ever-growing to guide corporate decision-making. However, decision-makers in production environments are still very much focused on static, explanatory modeling provided by business intelligence suites instead of embracing the opportunities offered by predictive analytics. We develop a data science toolbox for manufacturing prediction tasks to bridge the gap between machine learning research and concrete practical needs. We provide guidelines and best practices for modeling, feature engineering and interpretation. To this end, we leverage tools from business information systems as well as machine learning. We illustrate the usage of this toolbox by means of a real-world manufacturing defect prediction case study. Thereby, we seek to enhance the understanding of predictive modeling. In particular, we want to emphasize that simply dumping data into “smart” algorithms is not the silver bullet. Instead, constant refinement and consolidation are required to improve the predictive power of a business analytics solution. © 2017 Elsevier B.V.","Manufacturing; Predictive analytics; Process mining","Artificial intelligence; Decision making; Industrial research; Information systems; Learning systems; Manufacture; Business information systems; Feature engineerings; Machine learning research; Manufacturing companies; Manufacturing defects; Predictive modeling; Process mining; Production environments; Predictive analytics",2-s2.0-85029686258
"Wlodarkiewicz-Klimek H.","Human capital in the development of mechanisms improving the agility of organizations",2018,"Advances in Intelligent Systems and Computing",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029003389&doi=10.1007%2f978-3-319-60474-9_9&partnerID=40&md5=d62ec9574e47fe9d8cafb0e7762a545b","Turbulent changes in the global economy, dominant business networking as well as technological and civilization advancements determine the need for the development of agile knowledge-based enterprises. Such enterprises, through their operational models and possessed resources, are capable of effective operation in a rapidly-changing environment and have the capacity for taking advantage of potential opportunities. A resource which is of particular significance to an enterprise that strives after achieving agility is human capital. The probability of capturing and making use of an opportunity grows along with the dynamic growth of human capital maintained by an organization. Proper staff ensures a high and constantly updated level of knowledge in an organization, enables a quick reconfiguration of resources and adeptly supports relations creating virtual partner networks. The aim of the publication is to present mechanisms that shape business agility through the use and creation of human capital potential in the context of reacting to opportunities that appear in the business environment. It is expressed through the development of agility dimensions such as: brightness, flexibility, intelligence and shrewdness. Thanks to the increased level of agility, an enterprise attains the desired level of: knowledge, core competences, virtuality and capacity for resource reconfiguration. The mechanism which is featured in the article was developed on the basis of an analysis of source literature and on the basis of empirical research related to the identification of human capital characteristics in an enterprise, which are conducive for the development of agility. Considerations made in the article contribute to structuring and describing the influence exerted by human capital on the development of business agility and to specifying, in an utilitarian way, the characteristics of human capital which have an impact on increasing the level of business agility. © 2018, Springer International Publishing AG.","Agile enterprise; Human capital; Knowledge-Based enterprise; Opportunities","Competitive intelligence; Ergonomics; Manufacture; Agile enterprise; Business environments; Changing environment; Human capitals; Knowledge based enterprise; Opportunities; Quick reconfiguration; Resource reconfigurations; Knowledge based systems",2-s2.0-85029003389
"Carvalho M., Belo O.","Using alloy for verifying the integration of OLAP preferences in a hybrid what-if scenario application",2018,"Smart Innovation, Systems and Technologies",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020414719&doi=10.1007%2f978-3-319-59421-7_4&partnerID=40&md5=2a3c9f46da187048d0e4cad898cc0d3b","Owning the right and high quality set of information is a crucial factor for developing business activities and consequently gaining competitive advantages. However, retrieving information is not enough. The possibility to simulate hypothetical scenarios without harming the business using What-If analysis tools and to retrieve highly refined information is an interesting way of achieving such advantages. Based on this, we designed and developed a specific piece of software especially oriented for discovering the best recommendations for What-If analysis scenarios’ parameters, using OLAP usage preferences. In this paper, we propose a formal description and verification of one of the phases of the hybridization model we developed related to the extraction of OLAP usage preferences. We used Alloy to specify and verify the viability of the process, and discover possible ambiguity and inconsistencies cases. © Springer International Publishing AG 2018.","Alloy; Analysis systems specification; Decision support systems; On-Line Analytical Processing; Usage preferences; What-If analysis","Alloying; Artificial intelligence; Competition; Analysis system; Business activities; Competitive advantage; Formal Description; On-line analytical processing; Usage preference; What-if Analysis; What-if scenarios; Decision support systems",2-s2.0-85020414719
"Hernández-Perlines F.","The mediating effect of the absorptive capacity in the international entrepreneurial orientation of family firms",2018,"Advances in Intelligent Systems and Computing",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021737717&doi=10.1007%2f978-3-319-60882-2_16&partnerID=40&md5=fda95f597be179dc977e8e4f358411ef","This paper analyzes the mediating effect of absorptive capacities (ACAP) on the impact of international entrepreneurial orientation on the international performance of family firms. We focus on family businesses because of their importance in generating employment and wealth. For data analysis, we used a structural equation model PLS-SEM. The main conclusions of this study are that the international performance of family firms can be explained by the influence of the international entrepreneurial orientation and that the absorptive capacity has a mediating role in the previous relationship. © Springer International Publishing AG 2018.","Absorptive capacity; Entrepreneurial orientation; Family firms; Mediating effect; PLS-SEM","Distributed computer systems; Absorptive capacity; Entrepreneurial orientation; Family business; Family firms; Mediating effect; Mediating roles; Structural equation modeling; Artificial intelligence",2-s2.0-85021737717
