Authors,Title,Year,Source title,Cited by,Link,Abstract,Author Keywords,Index Keywords,EID
"Subhaskara Reddy C.V.","A lecture notes on cognitive-based radio Ad Hoc networks",2018,"Lecture Notes in Electrical Engineering",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029788342&doi=10.1007%2f978-981-10-4280-5_68&partnerID=40&md5=72a1a50c648cb8894db1e7fc86a75426","CRAHN routing metric will play a vital role in selecting the best path for forwarding the data packets across the secondary users (SUs) in a network under various network situations like multicasting, real-time QOS, dynamic topology/scalability, etc. To improve CRAHN routing performance, one has to acquire the complete knowledge about Cognitive Radio Ad Hoc Network architecture, requirements, and its challenges. An attempt has been made in this paper by comparing with classical multi channel/hop Ad Hoc network because of its similarities with CRAHN. The routing issues, challenges, and routing metric considerations that enhance the performance are discussed. © Springer Nature Singapore Pte Ltd. 2018.","Ad hoc network; Cognitive radio; CRAHN; QOS","Cognitive radio; Multicasting; Network architecture; Quality of service; Cognitive radio Ad-Hoc networks; CRAHN; Dynamic topologies; Lecture Notes; Multi channel; Routing metrics; Routing performance; Secondary users; Ad hoc networks",2-s2.0-85029788342
"Strezoski G., Stojanovski D., Dimitrovski I., Madjarov G.","Hand gesture recognition using deep convolutional neural networks",2018,"Advances in Intelligent Systems and Computing",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031711879&doi=10.1007%2f978-3-319-68855-8_5&partnerID=40&md5=8e88bf6b6385c272eb1e2f3ba4df3356","Hand gesture recognition is the process of recognizing meaningful expressions of form and motion by a human involving only the hands. There are plenty of applications where hand gesture recognition can be applied for improving control, accessibility, communication and learning. In the work presented in this paper we conducted experiments with different types of convolutional neural networks, including our own proprietary model. The performance of each model was evaluated on the Marcel dataset providing relevant insight as to how different architectures influence performance. Best results were obtained using the GoogLeNet approach featuring the Inception architecture, followed by our proprietary model and the VGG model. © Springer International Publishing AG 2018.","Computer vision; Convolutional neural networks; Deep learning; Gesture recognition; GoogLeNet; Inception architecture","Cognitive systems; Computer vision; Convolution; Deep learning; Deep neural networks; Network architecture; Neural networks; Palmprint recognition; Convolutional neural network; GoogLeNet; Hand-gesture recognition; Gesture recognition",2-s2.0-85031711879
"Tselykh A., Tselykh L., Vasilev V., Barkovskii S.","Expert system with extended knowledge acquisition module for decision making support",2018,"Advances in Intelligent Systems and Computing",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031307399&doi=10.1007%2f978-3-319-68324-9_3&partnerID=40&md5=27967b7c8af30c3487d52211271ab312","This study is an attempt to develop an expert system containing an advanced knowledge acquisition module to support decision-making in socio-economic systems. In this article, we demonstrate the operation of the effective controls algorithm for generating the attributes of expert systems. The selection of factors for the creation of production rules is automated and is based on the discovery of knowledge from fuzzy cognitive map, which is a system representation of the problem being solved, using numerical methods of linear algebra. The synergy of three tools - fuzzy cognitive maps, numerical methods and fuzzy inference - is realized in the architecture of the expert system. © 2018, Springer International Publishing AG.","Effective controls; Expert system; Knowledge acquisition; Knowledge discovery","Cognitive systems; Data mining; Decision making; Fuzzy inference; Fuzzy rules; Fuzzy systems; Knowledge acquisition; Large scale systems; Linear algebra; Mergers and acquisitions; Numerical methods; Decision making support; Fuzzy cognitive map; Production rules; Socio-economic systems; System representation; Expert systems",2-s2.0-85031307399
[No author name available],"38th International Conference on Information Systems Architecture and Technology, ISAT 2017",2018,"Advances in Intelligent Systems and Computing",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029534548&partnerID=40&md5=52c2b949e91e8c827e114c5897f80726","The proceedings contain 101 papers. The special focus in this conference is on Information Systems Architecture and Technology. The topics include: A deep learning approach for valve defect recognition in heart acoustic signal; population-based algorithm with selectable evolutionary operators for nonlinear modeling; evaluation of gated recurrent neural networks in music classification tasks; neuro-fuzzy system for medium-term electric energy demand forecasting; an evolutionary optimization method based on scalarization for multi-objective problems; measuring cognitive workload in arithmetic tasks based on response time and EEG features; a method for genetic selection of the dynamic signature global features’ subset; multivariate regression tree for pattern-based forecasting time series with multiple seasonal cycles; active protocol discoverer based on grammatical evolution; speaker diarization using deep recurrent convolutional neural networks for speaker embeddings; classification tree for material defect detection using active thermography; interactive visualization of query results set from information retrieval using concept lattices; PID-fuzzy controllers with dynamic structure and evolutionary method for their construction; community detection in bibsonomy using data clustering; big data, knowledge discovery and data mining, knowledge based management; using predictive data mining models for data analysis in a logistics company; twitter sentiment analysis using a modified naive bayes algorithm; cost-sensitive feature selection for class imbalance problem; cost-sensitive feature selection for class imbalance problem; a dynamic packed approach for analytic data warehouse in ad-Hoc queries; risk-based decision making in iot systems and on implementation of energy-aware MPTCP scheduler.",,,2-s2.0-85029534548
"Yuan H., Ji X.","Research on the space-leaving technique in web design",2018,"Advances in Intelligent Systems and Computing",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021699692&doi=10.1007%2f978-3-319-60495-4_12&partnerID=40&md5=160a6c6d2b3d099ec42d551ea4215ca4","The space-leaving technique is a typical technique of freehand Chinese painting, which contains aesthetics and philosophical connotation, and has an important manifestation in the modern design as the art of the classic approach. Nowadays, there still lack the practice of guidance and norms of the space-leaving technique to the specific page of the various aspects. Based on the traditional philosophical ideas and aesthetic ideas, this paper analyzes the background and significance of the space-leaving technique in the web design. The method includes the rational design of web page visual architecture, page layout, interface color matching and using cognitive psychology to grasp the user emotional factors in four part. The aim of the paper is to combine the traditional Chinese painting art with the modern design, which could be used more scientifically in the modern network design process and improve the level of web designers. © Springer International Publishing AG 2018.","Cognitive psychology; Color Layout structure; Space-leaving; Technique; Visual communication; Web design","Arts computing; Color matching; Philosophical aspects; Psychophysiology; Visual communication; Web Design; Chinese paintings; Cognitive psychology; Emotional factors; Layout structure; Rational design; Space-leaving; Technique; Traditional Chinese painting; Websites",2-s2.0-85021699692
"Lin B.-S., Cheng P.-H., Lin B.-S., Wu R.-H., Chen S.-J.","Efficient Mobile Middleware for Seamless Communication of Prehospital Emergency Medicine",2018,"Advances in Intelligent Systems and Computing",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030842908&doi=10.1007%2f978-3-319-68527-4_16&partnerID=40&md5=e892d602beb64b9e4c478cad48dd9646","In the field of the pre-hospital emergency, immediate and medical processes must be provided to patients to increase their chance of survival. When a patient is in transit to a hospital, real-time or uninterrupted patient data shall be transmitted to the hospital so that physicians could realize the present status and make decisions of appropriate instructions and assessments. For moving ambulances, obtaining uninterrupted network services to wirelessly transmit data is the most important issue. In the proposed work, a seamless and ubiquitous stream control transmission protocol (SCTP) tunnel was developed to improve wireless communication connections. Cognitive radios can optimize spectrum usage by detecting their operating environment; therefore, it is necessary to integrate existing wireless communication services in an efficient mobile middleware (MM) and achieve a seamless transmission in a heterogeneous network. The developed efficient MM for seamless transmission, which is migrated to an embedded device, is consistent of existent network environments without requiring modification of the original system architecture. Moreover, the handoff when switching between wireless networks is shorter than that obtained in related studies. Thus, medical personnel can seamlessly transmit video and vital data to hospitals through the proposed MM while walking or in a moving vehicle. © 2018, Springer International Publishing AG.","Cognitive radio; Mobile middleware; Prehospital emergency medicine; Uninterrupted communication","Data handling; Heterogeneous networks; Hospital data processing; Hospitals; Information analysis; Medicine; Middleware; Radio systems; Radio transmission; Wireless telecommunication systems; Emergency medicine; Mobile middleware; Operating environment; Seamless communication; Seamless transmissions; Stream control transmission protocols; Wireless communication connections; Wireless communication services; Cognitive radio",2-s2.0-85030842908
[No author name available],"11th KES International Conference on Agent and Multi-Agent Systems - Technologies and Applications, KES-AMSTA 2017",2018,"Smart Innovation, Systems and Technologies",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020473243&partnerID=40&md5=ffa2b026650b4c96c08d46733b1d765c","The proceedings contain 23 papers. The special focus in this conference is on Agent and Multi-Agent Systems - Technologies and Applications. The topics include: Personalized healthcare and agent technologies; multiagent environments for dynamic transportation applications; microservices as agents in IoT systems; enhancing tactical information assessment using an agent-based cognitive architecture; a self-adaptive system for improving autonomy and public spaces accessibility for elderly; meaning negotiation with defeasible logic; artificial intelligence techniques for the Puerto Rico strategy game; simple bounded MTLK model checking for timed interpreted systems; an algorithm for allocating structured tasks in multi-robot scenarios; SAT-versus SMT-based BMC for TWIS and the existential fragment of WCTL with knowledge; communication and autonomous control of multi-UAV system in disaster response tasks; decision function implementation in MAREA simulations influencing financial balance of small-sized enterprise; application of I-fuzzy approach to prediction of blockability values in real world data; generalized dynamic model of rating alternatives by agents with interactions; the soft tissue implementation with triangulated mesh for virtual surgery system; pseudorehearsal in value function approximation; towards robot fall detection and management for Russian humanoid AR-601; modelling of the logistic supplier consumer behavior; conversion of real data from production process of automotive company for process mining analysis and multi-agent BPMN decision footprint.",,,2-s2.0-85020473243
[No author name available],"50th Annual Convention of Computer Society of India: Sensors and Image Processing, CSI 2015",2018,"Advances in Intelligent Systems and Computing",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031418448&partnerID=40&md5=69eee670b5c243189fab5aa54be0281a","The proceedings contain 27 papers. The special focus in this conference is on of Computer Society of India: Sensors and Image Processing. The topics include: A comparative study of various color texture features for skin cancer detection; pattern classification and retrieval of content-based images-a step towards amelioration; novel threshold formulation for energy detection method to efficient spectrum sensing in cognitive radio; a novel architecture to crawl images using OAI-PMH; a novel web page change detection technique for migrating crawlers; developing prototype for prosopagnosia using PCA; implementation of smart video surveillance system using motion detection technique; intelligent algorithm for automatic multistoried parking system using image processing with vehicle tracking and monitoring from different locations in the building; computer-aided detection of breast cancer using pseudo zernike moment as texture descriptors; analysis of leukoderma images using neuro-fuzzy hybrid technique; texture and clustering-based skin disease classification; melanoma skin cancer detection using image processing; performance assessment for clustering techniques for image segmentation; automatic seed point selection in B-mode breast ultrasound images; automatic seed point selection in b-mode breast ultrasound images; secure cluster-based data integrity routing for wireless sensor networks; objects detection and tracking strategies; road accident informer system; hybrid intelligent algorithm for energy-efficient routing in wsn; a method for secret image transmission to preserve privacy; text retrieval from scanned forms using optical character recognition and a systematic review on image enhancement techniques.",,,2-s2.0-85031418448
[No author name available],"10th KES International Conference on Intelligent Interactive Multimedia Systems and Services, IIMSS 2017",2018,"Smart Innovation, Systems and Technologies",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020406138&partnerID=40&md5=7b48e5ef0e03f76353475ebaa62bb4e3","The proceedings contain 57 papers. The special focus in this conference is on Intelligent Interactive Multimedia Systems and Services. The topics include: Images selection and best descriptor combination for multi-shot person re-identification; dimensionality reduction strategies for CNN-based classification of histopathological images; optimizing multiresolution segmentation for extracting plastic greenhouses from worldview-3 imagery; greenhouse detection using aerial orthophoto and digital surface model; comparison of mesh simplification tools in a 3D watermarking framework; a smart-ca architecture for opencast matterhorn; an effective corpus-based question answering pipeline for Italian; towards a cognitive system for the identification of sleep disorders; an ensemble classifiers approach for emotion classification; sign languages recognition based on neural network architecture; medical entity and relation extraction from narrative clinical records in Italian language; detection of indoor actions through probabilistic induction model; a ROS driven platform for radiomap management optimization in fingerprinting based indoor positioning; improving spatial reasoning by interacting with a humanoid robot; an artificial pain model for a humanoid robot; interaction capabilities of a robotic receptionist; artificial pleasure and pain antagonism mechanism in a social robot; using multilayer perceptron in computer security to improve intrusion detection; a composite methodology for supporting early-detection of handwriting dysgraphia via big data analysis techniques; autonomous vehicle design for predator proof fence monitoring; sentiment analysis method for tracking touristics reviews in social media network and mobility based machine learning modeling for event mining in social networks.",,,2-s2.0-85020406138
"Ben Khalifa W., Baccari S., Souilem D., Neji M.","Educational assessment: Pupils’ experience in primary school (Arabic grammar in 7th year in tunisia)",2018,"Smart Innovation, Systems and Technologies",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020413237&doi=10.1007%2f978-3-319-59480-4_41&partnerID=40&md5=be79eb1efbc75a2c88939a32b64f11b6","Regardless of the considered instruction level, the evaluation practices applied in classrooms and educational institutions raise a large number of questions. Do these practices reflect the learners’ cognitive metamorphoses? Do formative and summative evaluations aim at accessing knowledge acquisition at the expense of understanding? Is the content of the evaluation approaches and instruments part of the learners’ previous knowledge? What is the relation between this content and the learners’ specific knowledge base? Does the structure of evaluation instruments give access to knowledge construction? Is this structure more oriented towards the evaluation of low-level cognitive skills than to the assessment of high-level cognitive skills? Does the context of the assessment introduce affective variables that may negatively influence learners’ results? Do the used instruments allow systematically determining the learners’ strengths and weaknesses? Do the correction criteria respect the value of each of the learner’s responses to construct a particular knowledge? Are these criteria more influenced by objectivity requirements than by the cognitive value of the responses? All these questions show the complexity and the importance of the evaluation problem in the school environment and in the cognitive progress of the learners. The questions mentioned are rather related to the content of the evaluation instruments, their structure, their objectives and the context in which the evaluation takes place than to the correction criteria. In this paper, we introduce a personalized evaluation environment for mobile learning. We first introduce m-evaluation scenario. Then, we describe this personalization as well as the architecture of the evaluation environment composed of Web services and based on communication between these services carried out via Semantic web technologies. The proposed environment allows implementing an assessment of the learners’ knowledge about a specific teaching content by researching, selecting and generating a test adapted to their level of knowledge. Once the evaluation is performed, a new course will be proposed. We also conducted an experiment based on determining the degree of student’s satisfaction. © Springer International Publishing AG 2018.","Context; Mobile evaluation; Mobile technology; Semantic web","Interactive computer systems; Knowledge based systems; Multimedia services; Multimedia systems; Semantic Web; Teaching; Context; Educational assessment; Educational institutions; Evaluation problems; Knowledge construction; Mobile evaluation; Mobile Technology; Semantic Web technology; Web services",2-s2.0-85020413237
"Roussel S., Joulia D., Tricot A., Sweller J.","Learning subject content through a foreign language should not ignore human cognitive architecture: A cognitive load theory approach",2017,"Learning and Instruction",1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019114428&doi=10.1016%2fj.learninstruc.2017.04.007&partnerID=40&md5=86194cd0232d6ed56541646d69288534","Several widely implemented educational approaches aim to provide academic content in a foreign language. While Content and Language Integrated Learning (CLIL) works because it focuses both on content and on foreign language learning, approaches aiming at transmitting academic content through a foreign language should not be implemented without explicit foreign language instructional support. Based on cognitive load theory, there are theoretical reasons to hypothesize that exposure to new content in a foreign language without any foreign language instructional support may interfere with rather than facilitate learning compared to learning language and content separately. In three experiments conducted in higher education, a text was presented to 294 students in three different conditions: native language, foreign language, and foreign language with a translation into the native language. We varied the foreign language (English, German) and the domain (Law, Computer Science). Our results indicated that reading in the foreign language was never the best condition to learn either language or academic content. We concluded that considerable care should be taken when transmitting academic content in a foreign language, without explicit foreign language instructional support. © 2017 Elsevier Ltd","CLIL; Cognitive load theory; English and German as a medium of instruction",,2-s2.0-85019114428
