Authors,Title,Year,Source title,Cited by,Link,Abstract,Author Keywords,Index Keywords,EID
"Cen B., Liu Y., Zeng Z., Wang J., Lu X., Zhu X.","Mechanical behavior of novel GFRP foam sandwich adhesive joints",2017,"Composites Part B: Engineering",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026732987&doi=10.1016%2fj.compositesb.2017.07.034&partnerID=40&md5=adb34e470191f523a62ca152f1505749","Composite foam sandwich is a new, energy-absorbing and load-bearing type of structure, which is widely used in engineering. Furthermore, utilization of connection between composite foam sandwich panels is essential. In this paper, an adhesive joint between two GFRP foam sandwich panels is proposed (model A) and several main failure modes of the novel adhesive joint structure are investigated through four-point bending test. Based on 3D-Hashin failure criterion, cohesive behavior failure criterion and brittle cracking failure criterion of novel GFRP foam sandwich adhesive joints, a progressive damaged model is established to simulate the strength and the results of FEM model and experiments are in good agreements. In order to analyze the effects of stiffness and strength on the structure's mechanical properties, three more connection were proposed to compare the simulation results, which established a simple engineering design for joint structure. © 2017 Elsevier Ltd","Bending; Composite sandwich; Joints; Mechanical properties","Adhesive joints; Bending (forming); Failure (mechanical); Foams; Honeycomb structures; Joints (structural components); Mechanical properties; Safety engineering; Sandwich structures; Stiffness; Cohesive behaviors; Composite foams; Composite sandwiches; Engineering design; Failure criteria; Foam sandwiches; Four-point bending test; Mechanical behavior; Structural design",2-s2.0-85026732987
"Dal Palù D., Buiatti E., Puglisi G.E., Houix O., Susini P., De Giorgi C., Astolfi A.","The use of semantic differential scales in listening tests: A comparison between context and laboratory test conditions for the rolling sounds of office chairs",2017,"Applied Acoustics",1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021414818&doi=10.1016%2fj.apacoust.2017.06.016&partnerID=40&md5=18d9588ec68d942aea9feb4f477c2ff5","Semantic differentials are frequently used to investigate sounds from a subjective point of view. The application of semantic differentials to the case of the rolling sound of office chairs is dealt with in this study. After a preliminary selection of the semantic differentials by fifty-two participants, another ninety participants took part in a listening test and described the acoustic stimuli of two office chairs, of high and low quality, respectively, rolling over polyvinyl chloride (PVC), ceramic and wood floorings, under context and laboratory test conditions. Under laboratory condition, recorded real stimuli were presented to the listeners via headphones, or under SounBe condition. SounBe is a new tool that has recently been conceived to explore sound at an early design stage. With this method, interactions between a chair and the floor are simplified, a mechanical sound is produced of a wheel moving across a flooring tile, and the recorded stimuli are then presented to the listeners through headphones. Four 7-point Likert scale semantic differentials, related to calmness, roughness, pleasantness and annoyance, were used to collect subjective data. Objective data were instead obtained from psychoacoustic indexes. Factors such as gender and weight were found to have no effect on the subjective and objective data. The flooring factor instead resulted to have much more influence than the chair factor. No statistically significant difference was observed between the test conditions on the semantic differential scales, thus proving the compatibility between SounBe and real sounds. © 2017 Elsevier Ltd","Context condition; Laboratory condition; Listening test; Rolling sound; Semantic differentials; Sound design","Acoustics; Building materials; Floors; Gears; Headphones; Laboratories; Loudspeakers; Office equipment; Polyvinyl chlorides; Testing; Context condition; Laboratory conditions; Listening tests; Semantic differential; Sound designs; Semantics",2-s2.0-85021414818
"Barigou Y., Gabriel E.","Maximizing Communication–Computation Overlap Through Automatic Parallelization and Run-time Tuning of Non-blocking Collective Operations",2017,"International Journal of Parallel Programming",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84997207600&doi=10.1007%2fs10766-016-0477-7&partnerID=40&md5=907f6636ecd55f357ffb602022bf05b9","Non-blocking collective communication operations extend the concept of collective operations by offering the additional benefit of being able to overlap communication and computation. They are often considered key building blocks for scaling applications to very large process counts. Yet, using non-blocking collective operations in real-world applications is non-trivial. Application codes often have to be restructured significantly in order to maximize the communication–computation overlap. This paper presents an approach to maximize the communication–computation overlap for hybrid OpenMP/MPI applications. The work leverages automatic parallelization by extending the ability of an existing tool to utilize non-blocking collective operations. It further integrates run-time auto-tuning techniques of non-blocking collective operations, optimizing both, the algorithms used for the non-blocking collective operations as well as location and frequency of accompanying progress function calls. Four application benchmarks were used to demonstrate the efficiency and versatility of the approach on two different platforms. The results indicate significant performance improvements in virtually all test scenarios. The resulting parallel applications achieved a performance improvement of up to 43% compared to the version using blocking communication operations, and up to 95% of the maximum theoretical communication–computation overlap identified for each scenario. © 2016, Springer Science+Business Media New York.","Auto-tuning; Communication-computation overlap; MPI; Non-blocking collective operations; OpenMP","Application programming interfaces (API); Application codes; Automatic Parallelization; Autotuning; Collective communication operations; Collective operations; Communication operation; OpenMP; Parallel application; Benchmarking",2-s2.0-84997207600
"Wan L., Zou C., Zhang H.","Full and partial shape similarity through sparse descriptor reconstruction",2017,"Visual Computer",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979598034&doi=10.1007%2fs00371-016-1293-1&partnerID=40&md5=9645a799070eb69b79099bf415dd9e20","We introduce a novel approach to measuring similarity between two shapes based on sparse reconstruction of shape descriptors. The main feature of our approach is its applicability in situations where either of the two shapes may have moderate to significant portions of its data missing. Let the two shapes be A and B. Without loss of generality, we characterize A by learning a sparse dictionary from its local descriptors. The similarity between A and B is defined by the error incurred when reconstructing B’s descriptor set using the basis signals from A’s dictionary. Benefits of using sparse dictionary learning and reconstruction are twofold. First, sparse dictionary learning reduces data redundancy and facilitates similarity computations. More importantly, the reconstruction error is expected to be small as long as B is similar to A, regardless of whether the similarity is full or partial. Our proposed approach achieves significant improvements over previous works when retrieving non-rigid shapes with missing data, and it is also comparable to state-of-the-art methods on the retrieval of complete non-rigid shapes. © 2016, Springer-Verlag Berlin Heidelberg.","Full and partial shape similarity; Incomplete shapes; Shape retrieval; Sparse dictionary learning; Sparse reconstruction","Software engineering; Incomplete shapes; Partial shape similarity; Shape retrieval; Sparse dictionaries; Sparse reconstruction; Interfaces (computer)",2-s2.0-84979598034
"Xian J.W., Zeng G., Belyakov S.A., Gu Q., Nogita K., Gourlay C.M.","Anisotropic thermal expansion of Ni3Sn4, Ag3Sn, Cu3Sn, Cu6Sn5 and βSn",2017,"Intermetallics",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027530107&doi=10.1016%2fj.intermet.2017.08.002&partnerID=40&md5=4a4e853045c0e23e85813474c13b90b3","The directional coefficient of thermal expansion (CTE) of intermetallics in electronic interconnections is a key thermophysical property that is required for microstructure-level modelling of solder joint reliability. Here, CTE ellipsoids are measured for key solder intermetallics using synchrotron x-ray diffraction (XRD). The role of the crystal structure used for refinement on the CTE shape and temperature dependence is investigated. The results are used to discuss the βSn-IMC orientation relationships (ORs) that minimise the in-plane CTE mismatch on IMC growth facets, which are measured with electron backscatter diffraction (EBSD) in solder joints on Cu and Ni substrates. The CTE mismatch in fully-intermetallic joints is discussed, and the relationship between the directional CTE of monoclinic and hexagonal polymorphs of Cu6Sn5 is explored. © 2017 Elsevier Ltd","A. Intermetallics; B. Anisotropy; C. Joining (soldering); D. Interfaces; Electron backscatter diffraction; F. Diffraction (X-ray)","Anisotropy; Backscattering; Binary alloys; Copper alloys; Crystal structure; Electron diffraction; Intermetallics; Nickel alloys; Silver alloys; Soldering; Temperature distribution; Thermal expansion; Thermodynamic properties; X ray diffraction; Anisotropic thermal expansion; C. Joining (soldering); Electron back scatter diffraction; F. diffraction (X ray); Orientation relationship; Solder joint reliability; Synchrotron x ray diffraction; Temperature dependence; Tin alloys",2-s2.0-85027530107
"Hasiuk F.J., Harding C., Renner A.R., Winer E.","TouchTerrain: A simple web-tool for creating 3D-printable topographic models",2017,"Computers and Geosciences",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027268855&doi=10.1016%2fj.cageo.2017.07.005&partnerID=40&md5=27b8cdb8ff885b537fe9e0e70670d0df","An open-source web-application, TouchTerrain, was developed to simplify the production of 3D-printable terrain models. Direct Digital Manufacturing (DDM) using 3D Printers can change how geoscientists, students, and stakeholders interact with 3D data, with the potential to improve geoscience communication and environmental literacy. No other manufacturing technology can convert digital data into tangible objects quickly at relatively low cost; however, the expertise necessary to produce a 3D-printed terrain model can be a substantial burden: knowledge of geographical information systems, computer aided design (CAD) software, and 3D printers may all be required. Furthermore, printing models larger than the build volume of a 3D printer can pose further technical hurdles. The TouchTerrain web-application simplifies DDM for elevation data by generating digital 3D models customized for a specific 3D printer's capabilities. The only required user input is the selection of a region-of-interest using the provided web-application with a Google Maps-style interface. Publically available digital elevation data is processed via the Google Earth Engine API. To allow the manufacture of 3D terrain models larger than a 3D printer's build volume the selected area can be split into multiple tiles without third-party software. This application significantly reduces the time and effort required for a non-expert like an educator to obtain 3D terrain models for use in class. The web application is deployed at http://touchterrain.geol.iastate.edu, while source code and installation instructions for a server and a stand-alone version are available at Github: https://github.com/ChHarding/TouchTerrain_for_CAGEO. © 2017 Elsevier Ltd","3D printing; Direct Digital Manufacturing; Google Earth Engine; Python; Terrain; Topography","3D printers; Computer aided design; Data handling; Engineering education; Engines; HTTP; Image segmentation; Landforms; Manufacture; Open source software; Printers (computer); Printing; Printing machinery; Printing presses; Topography; 3-D printing; Digital manufacturing; Google earths; Python; Terrain; Three dimensional computer graphics; computer aided design; manufacturing; modeling; software; terrain; topography; World Wide Web",2-s2.0-85027268855
"McGlinn K., Yuce B., Wicaksono H., Howell S., Rezgui Y.","Usability evaluation of a web-based tool for supporting holistic building energy management",2017,"Automation in Construction",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028979335&doi=10.1016%2fj.autcon.2017.08.033&partnerID=40&md5=793011a9aada5805ca634446cfcc520d","This paper presents the evaluation of the level of usability of an intelligent monitoring and control interface for energy efficient management of public buildings, called BuildVis, which forms part of a Building Energy Management System (BEMS.) The BEMS ‘intelligence’ is derived from an intelligent algorithm component which brings together ANN-GA rule generation, a fuzzy rule selection engine, and a semantic knowledge base. The knowledge base makes use of linked data and an integrated ontology to uplift heterogeneous data sources relevant to building energy consumption. The developed ontology is based upon the Industry Foundation Classes (IFC), which is a Building Information Modelling (BIM) standard and consists of two different types of rule model to control and manage the buildings adaptively. The populated rules are a mix of an intelligent rule generation approach using Artificial Neural Network (ANN) and Genetic Algorithms (GA), and also data mining rules using Decision Tree techniques on historical data. The resulting rules are triggered by the intelligent controller, which processes available sensor measurements in the building. This generates ‘suggestions’ which are presented to the Facility Manager (FM) on the BuildVis web-based interface. BuildVis uses HTML5 innovations to visualise a 3D interactive model of the building that is accessible over a wide range of desktop and mobile platforms. The suggestions are presented on a zone by zone basis, alerting them to potential energy saving actions. As the usability of the system is seen as a key determinate to success, the paper evaluates the level of usability for both a set of technical users and also the FMs for five European buildings, providing analysis and lessons learned from the approach taken. © 2017","Artificial neural network; BEMS; Fuzzy logic; Genetic algorithm; IFC; Information visualisation; Ontology","Architectural design; Buildings; Data mining; Decision trees; Energy conservation; Energy efficiency; Energy management; Energy utilization; Fuzzy inference; Fuzzy logic; Genetic algorithms; Knowledge based systems; Multimedia systems; Neural networks; Ontology; Potential energy; Semantics; Trees (mathematics); Usability engineering; Websites; BEMS; Building energy consumption; Building energy management systems; Building energy managements; Building Information Modelling; Heterogeneous data sources; Industry Foundation Classes - IFC; Information visualisation; Energy management systems",2-s2.0-85028979335
"Bertacchini F., Bilotta E., Pantano P.","Shopping with a robotic companion",2017,"Computers in Human Behavior",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015734591&doi=10.1016%2fj.chb.2017.02.064&partnerID=40&md5=19b73e077038527a9d8f8a05c5a9c86d","In this paper, we present a robotic shopping assistant, designed with a cognitive architecture, grounded in machine learning systems, in order to study how the human-robot interaction (HRI) is changing the shopping behavior in smart technological stores. In the software environment of the NAO robot, connected to the Internet with cloud services, we designed a social-like interaction where the robot carries out actions with the customer. In particular, we focused our design on two main skills the robot has to learn: the first is the ability to acquire social input communicated by relevant clues that humans provide about their emotional state (emotions, emotional speech), or collected in the Social Media (such as, information on the customer's tastes, cultural background, etc.). The second is the skill to express in turn its own emotional state, so that it can affect the customer buying decision, refining in the user the sense of interacting with a human-like companion. By combining social robotics and machine learning systems the potential of robotics to assist people in real life situations will increase, providing a gentle customers' acceptance of advanced technologies. © 2017 Elsevier Ltd","Emotion and Gesture Recognition; Human Robot Interaction (HRI); Machine learning; Smart retail settings; Social robotics","Artificial intelligence; Cognitive systems; Deep neural networks; Learning systems; Machine design; Man machine systems; Robotics; Robots; Sales; Web services; Advanced technology; Cognitive architectures; Cultural backgrounds; Human robot Interaction (HRI); Retail settings; Shopping behavior; Social robotics; Software environments; Human robot interaction; emotion; gesture; human; human experiment; Internet; life; machine learning; robotics; shopping; skill; social media; software; speech",2-s2.0-85015734591
"Kinnula M., Molin-Juustila T., Sánchez Milara I., Cortes M., Riekki J.","What if it Switched on the Sun? Exploring Creativity in a Brainstorming Session with Children Through a Vygotskyan Perspective",2017,"Computer Supported Cooperative Work: CSCW: An International Journal",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019553613&doi=10.1007%2fs10606-017-9280-2&partnerID=40&md5=02c3704a7bf311d61c780d75ddc09f9e","We contribute in this study a first step in theory-based understanding on how creativity in collaborative design sessions relates to the elements that are present in a creative act. These elements include group composition, objects present, practices used, and previous knowledge of the participants. The context of this study was our search for lightweight methods for technology design with children, which can be used in a school context with large groups, will require as little amount of training as possible, and can be set up quickly. We formed a mixed group, consisting of young children, an older child and an adult, with the aim of involving children in creative collaborative brainstorming during the very early phases of design, so as to come up with fruitful ideas for technology development. We report our process and examine the implications of our results in relation to different elements that trigger and affect creativity in the collaborative design process. Use of Vygotsky’s cycle of creativity as our theoretical lens together with timeline analysis method presented in the paper were essential for seeing beneath the surface of what happened in this complex, collaborative creative process. Our results can be used for further methodological development of creative collaborative sessions, both with children and adults. © 2017, Springer Science+Business Media Dordrecht.","Brainstorming; Children; Creativity; Design ideas; Empowerment; Genuine participation; Mixed-age group; School; Timeline analysis","Work simplification; Age groups; Brainstorming; Children; Creativity; Design ideas; Empowerment; Genuine participation; School; Timeline analysis; Lenses",2-s2.0-85019553613
"Shahrouzi S.N., Perera D.G.","Dynamic partial reconfigurable hardware architecture for principal component analysis on mobile and embedded devices",2017,"Eurasip Journal on Embedded Systems",1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013436244&doi=10.1186%2fs13639-017-0074-x&partnerID=40&md5=f8b58ee7fb8958ad8699ce2c35a16aff","With the advancement of mobile and embedded devices, many applications such as data mining have found their way into these devices. These devices consist of various design constraints including stringent area and power limitations, high speed-performance, reduced cost, and time-to-market requirements. Also, applications running on mobile devices are becoming more complex requiring significant processing power. Our previous analysis illustrated that FPGA-based dynamic reconfigurable systems are currently the best avenue to overcome these challenges. In this research work, we introduce efficient reconfigurable hardware architecture for principal component analysis (PCA), a widely used dimensionality reduction technique in data mining. For mobile applications such as signature verification and handwritten analysis, PCA is applied initially to reduce the dimensionality of the data, followed by similarity measure. Experiments are performed, using a handwritten analysis application together with a benchmark dataset, to evaluate and illustrate the feasibility, efficiency, and flexibility of reconfigurable hardware for data mining applications. Our hardware designs are generic, parameterized, and scalable. Furthermore, our partial and dynamic reconfigurable hardware design achieved 79 times speedup compared to its software counterpart, and 71% space saving compared to its static reconfigurable hardware design. © 2017, The Author(s).","Data mining; Embedded systems; FPGAs; Mobile devices; Partial and dynamic reconfiguration; Principal component analysis; Reconfigurable hardware","Benchmarking; Computer hardware; Data mining; Data reduction; Dynamic models; Embedded systems; Field programmable gate arrays (FPGA); Hardware; Memory architecture; Mobile devices; Reconfigurable architectures; Reconfigurable hardware; Structural design; Data mining applications; Dimensionality reduction techniques; Dynamic re-configuration; Dynamic reconfigurable system; High-speed performance; Mobile applications; Signature verification; Similarity measure; Principal component analysis",2-s2.0-85013436244
"Crabtree A., Tolmie P., Knight W.","Repacking ‘Privacy’ for a Networked World",2017,"Computer Supported Cooperative Work: CSCW: An International Journal",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019672886&doi=10.1007%2fs10606-017-9276-y&partnerID=40&md5=b22a9885b19c51d2af09a675b3f67c68","In this paper we examine the notion of privacy as promoted in the digital economy and how it has been taken up as a design challenge in the fields of CSCW, HCI and Ubiquitous Computing. Against these prevalent views we present an ethnomethodological study of digital privacy practices in 20 homes in the UK and France, concentrating in particular upon people’s use of passwords, their management of digital content, and the controls they exercise over the extent to which the online world at large can penetrate their everyday lives. In explicating digital privacy practices in the home we find an abiding methodological concern amongst members to manage the potential ‘attack surface’ of the digital on everyday life occasioned by interaction in and with the networked world. We also find, as a feature of this methodological preoccupation, that privacy dissolves into a heterogeneous array of relationship management practices. Accordingly we propose that ‘privacy’ has little utility as a focus for design, and suggest instead that a more productive way forward would be to concentrate on supporting people’s evident interest in managing their relationships in and with the networked world. © 2017, The Author(s).","Crisis in trust; Digital economy; Domestic digital privacy practices; Ethnomethodology; Privacy","Computer supported cooperative work; Data privacy; Social aspects; Crisis in trust; Design challenges; Digital contents; Digital economy; Ethnomethodology; Heterogeneous array; Privacy practices; Relationship management; Ubiquitous computing",2-s2.0-85019672886
"Portante E.C., Kavicky J.A., Craig B.A., Talaber L.E., Folga S.M.","Modeling electric power and natural gas system interdependencies",2017,"Journal of Infrastructure Systems",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029499880&doi=10.1061%2f%28ASCE%29IS.1943-555X.0000395&partnerID=40&md5=efaea03f5deb40144a295cabd6b51d5f","To promote the resilience and protection of infrastructure assets from an all-hazards perspective, this paper describes the progress of interdependencies modeling and integration efforts to anticipate cascading failures among critical infrastructure systems. A data-centric architecture is adopted that integrates existing and proven infrastructure models used for impact assessment analyses to aid and enhance the design of resilient infrastructure systems. The assessment framework is applicable to all types of critical infrastructure and permits (1) the integration and automation of the assessment process, including threat and hazard identification and data acquisition; (2) the estimation and projection of impact zones; (3) the simulation of the initial effects on infrastructure assets resulting from an initiating disruptive event; (4) the evaluation of propagating effects within each infrastructure system; and (5) the simulation of the influence of cascading failures across infrastructure systems. The paper presents the application of the framework to integrate two proven energy models-EPfast, for electric power, and NGfast, for natural gas-to anticipate regional and local cascading failures, and design resilient energy systems. Two state-level case studies illustrate the approach in simulating the propagation of disruptions between the natural gas and electric power systems. © ASCE, ISSN 1076-0342.","All hazards; Cascading failures; Energy systems; Interdependencies; Protection; Resilience","Data acquisition; Electric power systems; Hazards; Natural gas; Public works; Uncertainty analysis; All-hazards; Cascading failures; Energy systems; Interdependencies; Protection; Resilience; Critical infrastructures; architectural design; assessment method; electrical power; estimation method; hazard management; modeling; natural gas; natural hazard",2-s2.0-85029499880
"Khalily-Dermany M.","A Convex Programming for Range Assignment to Optimize Lifetime in Network-Coding-Based-Wireless-Sensor Networks",2017,"International Journal of Wireless Information Networks",1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013472758&doi=10.1007%2fs10776-017-0343-6&partnerID=40&md5=f0b9a13798b4ded4a92b3bde435074a3","Wireless sensor networks (WSNs) are known to be highly energy-constrained and consequently lifetime is a critical metric in their design and implementation. Range assignment by adjusting the transmission powers of nodes create a energy-efficient topology for such networks while preserving other network issues, however, it may effect on the performance of other techniques such as network coding. This paper addresses the problem of lifetime optimization for WSNs where the network employs both range assignment and network-coding-based multicast. We formulate the problem and then reformulated it as convex optimization that offer a numerous theoretical or conceptual advantages. The proposed programming leads to efficient or distributed algorithms for solving the problem. Simulation results show that the proposed optimized mechanism decreases end-to-end delay and improve lifetime as compared by other conventional ones. © 2017, Springer Science+Business Media New York.","Lifetime; Multicast; Network coding; Range assignment; Wireless sensor network","Codes (symbols); Convex optimization; Energy efficiency; Multicasting; Problem solving; Wireless sensor networks; Design and implementations; End to end delay; Energy efficient topologies; Energy-constrained; Lifetime; Range assignment; Wireless sensor network (WSNs); Network coding",2-s2.0-85013472758
"Zhang M., Luo M., Nie R., Zhang Y.","Technical attributes, health attribute, consumer attributes and their roles in adoption intention of healthcare wearable technology",2017,"International Journal of Medical Informatics",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031823211&doi=10.1016%2fj.ijmedinf.2017.09.016&partnerID=40&md5=0292054395ac6a4fb2cab00f674c7035","Purpose This paper aims to explore factors influencing the healthcare wearable technology adoption intention from perspectives of technical attributes (perceived convenience, perceived irreplaceability, perceived credibility and perceived usefulness), health attribute (health belief) and consumer attributes (consumer innovativeness, conspicuous consumption, informational reference group influence and gender difference). Design/methodology/approach By integrating technology acceptance model, health belief model, snob effect and conformity and reference group theory, hypotheses and research model are proposed. The empirical investigation (N = 436) collects research data through questionnaire. Findings Results show that the adoption intention of healthcare wearable technology is influenced by technical attributes, health attribute and consumer attributes simultaneously. For technical attributes, perceived convenience and perceived credibility both positively affect perceived usefulness, and perceived usefulness influences adoption intention. The relation between perceived irreplaceability and perceived usefulness is only supported by males. For health attribute, health belief affects perceived usefulness for females. For consumer attributes, conspicuous consumption and informational reference group influence can significantly moderate the relation between perceived usefulness and adoption intention and the relation between consumer innovativeness and adoption intention respectively. What's more, consumer innovativeness significantly affects adoption intention for males. Originality/value This paper aims to discuss technical attributes, health attribute and consumer attributes and their roles in the adoption intention of healthcare wearable technology. Findings may provide enlightenment to differentiate product developing and marketing strategies and provide some implications for clinical medicine. © 2017","Adoption intention; Consumer attributes; Health attribute; Healthcare wearable technology; Technical attributes","Group theory; Health; Health care; Marketing; Medicine; Adoption intention; Conspicuous consumption; Consumer attributes; Consumer Innovativeness; Design/methodology/approach; Empirical investigation; Integrating technology; Technical attributes; Wearable technology; adult; Article; consumer attitude; female; health behavior; health belief; Health Belief Model; health care utilization; healthcare wearable technology; human; male; medical technology; motivation; priority journal; purchasing; sex difference; social acceptance; social environment; social status; support group",2-s2.0-85031823211
"Shen Z., Bie S., Guo L.","Undrained capacity of a surface circular foundation under fully three-dimensional loading",2017,"Computers and Geotechnics",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026636204&doi=10.1016%2fj.compgeo.2017.07.018&partnerID=40&md5=c5d89a6d96163035424b2f8a0b513106","Circular foundations are widely employed in offshore engineering to support facilities and are generally subjected to fully three-dimensional loading due to the harsh offshore environmental load and complex operational loads. The undrained capacity of surface circular foundations on soil with varying strength profiles and under fully three-dimensional loading is investigated and presented in the form of failure envelopes that obtained from finite element analyses. The combined ultimate limit state of circular foundations is defined as the two-dimensional failure envelopes in resultant H-M loading space accounting for the vertical load and torsion mobilisation. The effects of vertical load and torsion mobilisation, soil shear strength heterogeneity and loading angle from moment to horizontal load on the shape of normalised H-M failure envelopes are explored. A series of expressions are proposed to describe the shape of failure envelopes obtained numerically, enabling essentially instantaneous generation of failure envelopes and optimisation of a circular foundation design based on constraint of any input variable through implementation in an automated calculation tool. An example application is ultimately provided to illustrate how the proposed expressions may be used in practice. © 2017","Bearing capacity; Failure; Footings/foundations; Numerical modelling; Offshore engineering","Bearing capacity; Computer system recovery; Finite element method; Foundations; Numerical models; Safety engineering; Shear flow; Shear strength; Structural design; Torsional stress; Circular foundations; Environmental loads; Footings/foundations; Offshore engineering; Soil shear strength; Support facilities; Three-dimensional loadings; Ultimate limit state; Loading; bearing capacity; failure analysis; finite element method; foundation; loading; offshore engineering; shear strength; soil strength; soil-structure interaction",2-s2.0-85026636204
"Alam T.R., Pierson M.A., Prelas M.A.","Beta particle transport and its impact on betavoltaic battery modeling",2017,"Applied Radiation and Isotopes",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029691515&doi=10.1016%2fj.apradiso.2017.09.009&partnerID=40&md5=8c44acb26ea51bb050c59f5784f1ad16","Simulation of beta particle transport from a Ni-63 radioisotope in silicon using the Monte Carlo N-Particle (MCNP) transport code for monoenergetic beta particle average energy, monoenergetic beta particle maximum energy, and the more precise full beta energy spectrum of Ni-63 were demonstrated. The beta particle penetration depth and the shape of the energy deposition varied significantly for different transport approaches. A penetration depth of 2.25±0.25 µm with a peak in energy deposition was found when using a monoenergetic beta particle average energy and a depth of 14.25±0.25 µm with an exponential decrease in energy deposition was found when using a full beta energy spectrum and a 0° angular variation. For a 90° angular variation, i.e. an isotropic source, the penetration depth was decreased to 12.75±0.25 µm and the backscattering coefficient increased to 0.46 with 30.55% of the beta energy escaping when using a full beta energy spectrum. Similarly, for a 0° angular variation and an isotropic source, an overprediction in the short circuit current and open circuit voltage solved by a simplified drift-diffusion model was observed when compared to experimental results from the literature. A good agreement in the results was found when self-absorption and isotope dilution in the source was considered. The self-absorption effect was 15% for a Ni-63 source with an activity of 0.25 mCi. This effect increased to about 28.5% for a higher source activity of 1 mCi due to an increase in thickness of the Ni-63 source. Source thicknesses of approximately 0.1 µm and 0.4 µm for these Ni-63 activities predicted about 15% and 28.5% self-absorption in the source, respectively, using MCNP simulations with an isotropic source. The modeling assumptions with different beta particle energy inputs, junction depth of the semiconductor, backscattering of beta particles, an isotropic beta source, and self-absorption of the radioisotope have significant impacts in betavoltaic battery design. © 2017 Elsevier Ltd","Beta particle angular distribution; Beta particle transport; Betavoltaic battery model; Energy deposition; Penetration depth; Self-absorption","Backscattering; Battery management systems; Deposition; Electric batteries; Monte Carlo methods; Nickel; Nuclear batteries; Open circuit voltage; Particle separators; Penetration depth (superconductivity); Radioisotopes; Semiconductor junctions; Spectroscopy; Backscattering coefficients; Battery modeling; Beta particles; Drift-diffusion model; Energy depositions; Monte carlo n particles; Self absorption; Self-absorption effects; Angular distribution; Article; electric current; electrical equipment; electricity; electron transport; equipment design; mathematical computing; Monte Carlo method; priority journal; semiconductor; simulation",2-s2.0-85029691515
"Daneva M.","Striving for balance: A look at gameplay requirements of massively multiplayer online role-playing games",2017,"Journal of Systems and Software",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028936139&doi=10.1016%2fj.jss.2017.08.009&partnerID=40&md5=291a400cd014381508ec169e78f49f62","Engineering gameplay requirements is the most important task for game development organizations. Game industry discourse is concerned with continuous redesign of gameplay to enhance players’ experience and boost game's appeal. However, accounts of gameplay requirements practices are rare. In responding to calls for more research into gameplay requirements engineering, we performed an exploratory study in the context of massively multiplayer online role-playing games (MMORPGs), from the perspective of practitioners involved in the field. Sixteen practitioners from three leading MMORPG-producing companies were interviewed and their gameplay requirements documents were reviewed. Interviewing and qualitative data analysis occurred in a cyclical process with results at each stage of the study informing decisions about data collection and analysis in the next. The analysis revealed a process of striving to reach a balance among three perspectives of gameplay requirements: a process perspective, an artifact perspective and a player-designer relationship perspective. This balance-driven process is co-created by game developers and players, is endless within the MMORPG, and is happening both in-game and off-game. It heavily relies on ‘paper-prototyping’ and play-testing for the purpose of gameplay requirements validation. The study concludes with discussion on validity threats and on implications for requirements engineering research, practice and education. © 2017 Elsevier Inc.","Empirical research method; Gameplay requirements; Qualitative interview-based study; Requirements elicitation; Requirements engineering","Requirements engineering; Social networking (online); Software design; Empirical research method; Gameplay; Massively multiplayer online role-playing games; Qualitative data analysis; Qualitative interviews; Requirements document; Requirements elicitation; Requirements validation; Interactive computer graphics",2-s2.0-85028936139
