Authors,Title,Year,Source title,Cited by,Link,Abstract,Author Keywords,Index Keywords,EID
"Yu H., Cheng W., Wang H., Peng H., Xie Y.","Formation mechanisms of a dust-removal air curtain in a fully-mechanized excavation face and an analysis of its dust-removal performances based on CFD and DEM",2017,"Advanced Powder Technology",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028699480&doi=10.1016%2fj.apt.2017.08.010&partnerID=40&md5=733fbcb1396f2c8e1bdaf4f6af8821c3","A high concentration of dust in a fully-mechanized excavation face is a serious threat to the safety of production underground and miners’ health. This paper discusses the use of a novel air curtain generator and proposes a novel dust control and prevention technique. Based on the k-ε two-equation turbulence model, Hertz-Mindlin model and the CFD-DEM coupled interface compiled with C++ language, this paper firstly constructs a simulation model of the coupling between airflows and dust in a fully-mechanized excavation face, and then simulates the airflow fields and dust fields under forced/exhaust ventilation conditions with and without a novel air curtain generator being utilized. The results show that when only the forced/exhaust ventilation was used, a high concentration of dust spread throughout the entire tunnel space and no effective air curtain was formed. Furthermore, after the air curtain generator was turned on, as the radial-to-axial forced air ratio (PFQ) increased, the horizontal vortex in the front of the head-on section weakened gradually, and the originally disordered airflows behind the heading machine moved uniformly towards the head-on section. As the PFQ further increased, the distance (d) between the formed air curtain and head-on section decreased overall; through a curve fitting, this relationship can be written as: d = −5.247 ln(PFQ) + 13.569. When the PFQ &gt; 5:5, the average negative-pressure-induced dust-exhaust capacity increased, the distance between the formed air curtain and the head-on section decreased, and the re-entrainment of dust did not take place in a straightforward manner. Finally, some field measurements were carried out in order to validate the simulated results, with the subsequent comparison showing that the numerical simulated results were basically accurate. © 2017 The Society of Powder Technology Japan","Air curtain generator; CFD-DEM; Dust-prevention air curtain; Forced-exhaust ventilation; Fully-mechanized excavation face","Air curtains; C++ (programming language); Computer software; Curve fitting; Dust control; Excavation; Health risks; Mindlin plates; Supports; Turbulence models; Ventilation; Ventilation exhausts; CFD-DEM; Control and prevention; Exhaust ventilation; Formation mechanism; Fully-mechanized excavations; Negative pressures; Numerical simulated; Two-equation turbulence models; Air entrainment",2-s2.0-85028699480
"Adame M.F., Cherian S., Reef R., Stewart-Koster B.","Mangrove root biomass and the uncertainty of belowground carbon estimations",2017,"Forest Ecology and Management",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027497718&doi=10.1016%2fj.foreco.2017.08.016&partnerID=40&md5=a2a7d8c7a6685c4dae60aa01b17ac06c","Mangroves sequester large amounts of carbon (C) and they are increasingly recognized for their potential role in climate change mitigation programs. However, there is uncertainty in the C content of many mangrove forests because the amount of C stored in the roots is usually estimated from allometric equations and not from direct field measurements. There are only a handful of allometric equations in mangroves that are used worldwide to estimate root biomass, however, root biomass can vary from the allometric relationship if the environmental conditions are different from those where the equation was developed. In this study, we compiled recent information on how mangrove roots are affected by environmental conditions. Then, we explored the effect of sampling methodology on root biomass estimations. Finally, we compared published values of root biomass from field measurements against our estimations from allometric equations. The goal was to calculate the uncertainty associated with the estimation of root biomass and thus, the belowground C content of mangroves. The results showed that sampling methodology has a significant effect on root biomass estimations. The highest biomass estimations are reported where both live and dead roots are measured and when the roots are sampled by digging trenches. When comparing measured values against estimations from allometric equations, on average the general allometric equation provided root biomass values that were 40 ± 12% larger than those obtained from field measurements with cores. The result suggests that either: (a) sampling with cores largely underestimates root biomass, or (b) allometric equations overestimate root biomass when used outside the region where they were developed. The uncertainty in root biomass estimates from allometric equations corresponds to 4–15% of the ecosystem C stock (trees + soil), with higher uncertainties in forests with low tree density and low interstitial salinity. We provide a statistical model that includes salinity, forest density and root biomass to correct for this systematic bias. The estimated uncertainty is important to consider when quantifying C budgets at large spatial scales and to validate methodological approaches to C stock estimations. © 2017","Allometric equations; Blue carbon; Carbon stocks; Forested wetlands; Salinity","Biomass; Budget control; Climate change; Forestry; Plants (botany); Uncertainty analysis; Wetlands; Allometric equations; Allometric relationship; Carbon stocks; Climate change mitigation; Environmental conditions; Forested wetlands; Methodological approach; Salinity; C (programming language); Rhizophoraceae",2-s2.0-85027497718
"Chen W., Chen L., Ter A.B., Zhu Y., Yue L.","BHF-window-based research of BHF technology applicability at elevated temperature",2017,"International Journal of Advanced Manufacturing Technology",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021269645&doi=10.1007%2fs00170-017-0649-7&partnerID=40&md5=f6474bcd8bbe8c5c6b8b88f063038b28","Thermal forming processes and blank-holder force (BHF) technology can both effectively improve the formability of high strength steel (HSS). However, whether the BHF technology is applicable at elevated temperature has yet to be researched. So, in this paper, to evaluate its applicability, BHF window was selected and its size was observed. The cylindrical cup was selected as the research object and its theoretical BHF windows at temperatures from room temperature (RT) to 400 °C, based on plastic theory, were constructed and verified by experiments. Then, main factors contributing to the change of BHF window as temperature rose were analyzed and effective methods for expanding BHF window size were studied. The experimental date, according well with the theoretical BHF windows with the exception of that at temperature of 300~350 °C because of the “blue brittle,” prove the validity of theoretical BHF window. The size of BHF window kept shrinking as temperature rose, which means that it will be more difficult to implement BHF technology at higher temperatures. Initial diameter of blank, coefficient of friction (COF) between blank and die surface and material property are the main factors that affect the size of BHF window at RT or elevated temperatures. Therefore, certain temperatures possibly resulting in brittle fracture of blank should be avoided. Then, reasonable blank sizes and reducing COF could provide a reasonable size of BHF window and make implementing BHF technology in thermal sheet-forming feasible. © 2017, Springer-Verlag London Ltd.","BHF technology; BHF window; Cylindrical cup; Thermal sheet forming","C (programming language); Friction; High strength steel; Blank holder forces; Coefficient of frictions; Cylindrical cups; Elevated temperature; Plastic theory; Research object; Sheet forming; Thermal-forming process; Brittle fracture",2-s2.0-85021269645
"Kumar V., Lee D.-J.","Iron particle and anisotropic effects on mechanical properties of magneto-sensitive elastomers",2017,"Journal of Magnetism and Magnetic Materials",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019565837&doi=10.1016%2fj.jmmm.2017.05.049&partnerID=40&md5=c6c316784c0f147ad640f53aba28ea62","Rubber specimens were prepared by mixing micron-sized iron particles dispersed in room-temperature-vulcanized (RTV) silicone rubber by solution mixing. The possible correlations of the particle volume, size, and distribution with the mechanical properties of the specimens were examined. An isotropic mechanical test shows that at 60 phr, the elastic modulus was 3.29 MPa (electrolyte), 2.92 MPa (carbonyl), and 2.61 MPa (hybrid). The anisotropic effect was examined by curing the specimen under magnetic fields of 0.5–2.0 T at 90° relative to the applied strain. The measurements show anisotropic effects of 11% (carbonyl), 9% (electrolyte), and 6% (hybrid) at 40 phr and 1 T. At 80 phr, the polymer-filler compatibility factor (c-factor) was estimated using the Pythagorean theorem as 0.53 (regular) and 0.73 (anisotropic studies). The improved features could be useful in applications such as controlled damping, vibrational absorption, or automotive bushings. © 2017 Elsevier B.V.","Anisotropic effect; Carbonyl; Electrolyte; Isotropy; RTV silicone rubber","Anisotropy; C (programming language); Elastomers; Electrolytes; Filled polymers; Mechanical properties; Mixing; Silicones; Anisotropic effects; Carbonyl; Isotropy; Magneto-sensitive elastomers; Pythagorean theorem; Room temperature vulcanized; RTV silicone rubber; Vibrational absorption; Rubber",2-s2.0-85019565837
"Zuppolini S., Quero G., Consales M., Diodato L., Vaiano P., Venturelli A., Santucci M., Spyrakis F., Costi M.P., Giordano M., Cutolo A., Cusano A., Borriello A.","Label-free fiber optic optrode for the detection of class C β-lactamases expressed by drug resistant bacteria",2017,"Biomedical Optics Express",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032793305&doi=10.1364%2fBOE.8.005191&partnerID=40&md5=deefe3e3751e78287d2f79f8730ccc6d","This paper reports the experimental assessment of an automated optical assay based on label free optical fiber optrodes for the fast detection of class C β-lactamases (AmpC BLs), actually considered as one of the most important sources of resistance to β-lactams antibiotics expressed by resistant bacteria. Reflection-type long period fiber gratings (RT-LPG) have been used as highly sensitive label free optrodes, while a higher affine boronic acid-based ligand was here selected to enhance the overall assay performances compared to those obtained in our first demonstration. In order to prove the feasibility analysis towards a fully automated optical assay, an engineered system was developed to simultaneously manipulate and interrogate multiple fiber optic optrodes in the different phases of the assay. The automated system tested in AmpC solutions at increasing concentrations demonstrated a limit of detection (LOD) of 6 nM, three times better when compared with the results obtained in our previous work. Moreover, the real effectiveness of the proposed optical assay has been also confirmed in complex matrices as the case of lysates of Escherichia coli overexpressing AmpC. © 2017 Optical Society of America.",,"Automation; Bacteria; Diffraction gratings; Escherichia coli; Fiber optics; Fibers; Optical fibers; Automated systems; Drug-resistant bacteria; Engineered systems; Experimental assessment; Feasibility analysis; Limit of detection; Long period fiber grating; Resistant bacteria; C (programming language)",2-s2.0-85032793305
"Schweitzer P.","Towards an Isomorphism Dichotomy for Hereditary Graph Classes",2017,"Theory of Computing Systems",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021106512&doi=10.1007%2fs00224-017-9775-8&partnerID=40&md5=164d279747168fcb549e95a5239b774d","In this paper we resolve the complexity of the isomorphism problem on all but finitely many of the graph classes characterized by two forbidden induced subgraphs. To this end we develop new techniques applicable for the structural and algorithmic analysis of graphs. First, we develop a methodology to show isomorphism completeness of the isomorphism problem on graph classes by providing a general framework unifying various reduction techniques. Second, we generalize the concept of the modular decomposition to colored graphs, allowing for non-standard decompositions. We show that, given a suitable decomposition functor, the graph isomorphism problem reduces to checking isomorphism of colored prime graphs. Third, we extend the techniques of bounded color valence and hypergraph isomorphism on hypergraphs of bounded color class size as follows. We say a colored graph has generalized color valence at most k if, after removing all vertices in color classes of size at most k, for each color class C every vertex has at most k neighbors in C or at most k non-neighbors in C. We show that isomorphism of graphs of bounded generalized color valence can be solved in polynomial time. © 2017, Springer Science+Business Media New York.","Bounded color valence; Forbidden induced subgraphs; Graph isomorphism; Modular decomposition; Reductions","C (programming language); Color; Graphic methods; Polynomial approximation; Reduction; Set theory; Bounded color valence; Forbidden induced subgraphs; Graph isomorphism; Graph isomorphism problem; Hypergraph isomorphisms; Isomorphism problems; Modular decomposition; Reduction techniques; Graph theory",2-s2.0-85021106512
"Yang S., Ren W., Chen J.","Facile synthesis of spinel LiNi0.5Mn1.5O4 cathode materials using M2(OH)2(C8H4O4)-class metal-organic frameworks",2017,"Ionics",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018697549&doi=10.1007%2fs11581-017-2102-1&partnerID=40&md5=7a4c4e0a0b65511f4626872093f348a2","Various synthesis methods have been developed to synthesize mixed metal oxide cathode materials, whereas the scale-up production is hindered by issues of complicated processes, high cost, and inhomogeneity of the prepared materials. Herein, a facile, low-cost, and scalable synthesis route using M2(OH)2(C8H4O4)-class metal-organic frameworks (PTA-based MOFs) as precursors has been explored to synthesize LiNi0.5Mn1.5O4 materials with homogeneity and high crystallinity. Bimetallic PTA-based MOFs were first prepared by the reaction of metal acetates and PTA in the aqueous solution at room temperature. After thermal treatment of PTA-based MOFs, bimetal oxides (Ni-Mn-O) with the inherited morphology of porous nanoplates consisting of 20–30-nm nanoparticles were obtained. The LiNi0.5Mn1.5O4 materials prepared by calcination of Ni-Mn-O with lithium salts exhibit excellent rate capability and cycling performance, delivering a specific capacity of 115.9 mAh g−1 at 20 C and retaining 83.8% after 500 cycles. This work opens a new way for fabrication of PTA-based MOFs and mixed metal oxides as cathode materials for lithium-ion batteries. © 2017, Springer-Verlag Berlin Heidelberg.","Cathode materials; LiNi0.5Mn1.5O4; Metal-organic frameworks; PTA","Bimetals; Cathodes; Crystalline materials; Electrodes; Lithium alloys; Lithium compounds; Lithium-ion batteries; Manganese; Metals; Nickel; Organometallics; Solutions; Cath-ode materials; Cycling performance; High crystallinity; LiNi<sub>0.5</sub>Mn<sub>1.5</sub>O<sub>4</sub>; Metal organic framework; Mixed metal oxide; Scalable synthesis; Specific capacities; C (programming language)",2-s2.0-85018697549
"Ximing G., Bin G., Yuanlin W., Shuanghong G.","Preparation of spherical metal–organic frameworks encapsulating ag nanoparticles and study on its antibacterial activity",2017,"Materials Science and Engineering C",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85024931836&doi=10.1016%2fj.msec.2017.07.027&partnerID=40&md5=f80830e97d9e1f3451b09e1cdcecdd71","A metal–organic frameworks (CuTCPP MOFs) were synthesized with Cu(NO3)2·3H2O and 5,10,15,20-tetrakis(4-carboxyphenyl)porphyrin (TCPP) by the solvothermal method. The structure and morphology of the CuTCPP MOFs were characterized by UV–vis absorption spectra, X-ray diffraction (PXRD), energy dispersive spectra, scanning electron microscopy (EDS-SEM) and transmission electron microscopy (TEM). The structure of the as-synthesized MOF includes copper ions and copper metalloporphyrin (Cu-TCPP) by UV–vis absorption spectra and PXRD. The SEM and TEM images of the as-synthesized MOF showed the morphology of the CuTCPP MOFs were spherical. The as-synthesized spherical MOFs as the carriers were used to encapsulate the Ag nanoparticles and prepared Ag-CuTCPP MOFs. The Ag-CuTCPP MOFs was also characterized by UV–vis, PXRD, SEM and TEM. The Ag nanoparticles were completely encapsulated into the CuTCPP MOFs and no surface absorption, which have been confirmed by comparing TEM and SEM-EDS of Ag-CuTCPP MOFs before crushing with that of Ag-CuTCPP MOFs after crushing. In addition, the release of Ag ions from Ag-CuTCPP MOFs was also investigated by Inductively Coupled Plasma Optical Emission Spectrometer (ICP-OES). Furthermore, the antimicrobial activities and cytotoxicity of Ag-CuTCPP MOFs were performed by in vitro and in vivo experiment. In vitro, the antibacterial effect of Ag-CuTCPP MOFs was even better than that of the penicillin as the positive control and the cytotoxicity of Ag-CuTCPP MOFs was significantly lower than that of naked Ag nanoparticles and Ag ions; in vivo, Ag-CuTCPP MOFs not only exhibited the excellently antibacterial effect and extremely low cytotoxicity but also effectively promoted the wound healing. © 2017","Ag nanoparticles; Antibacterial effect; In vitro; In vivo; MOFs","Copper; Crushing; Cytotoxicity; Electromagnetic wave absorption; Electron microscopy; High resolution transmission electron microscopy; Inductively coupled plasma; Ions; Java programming language; Metal ions; Metal nanoparticles; Nanoparticles; Pollution detection; Porphyrins; Scanning electron microscopy; Spheres; Synthesis (chemical); Transmission electron microscopy; X ray diffraction; Ag nanoparticle; Antibacterial effects; In-vitro; In-vivo; MOFs; Silver",2-s2.0-85024931836
"Ouyang Y.","Permutation-invariant qudit codes from polynomials",2017,"Linear Algebra and Its Applications",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021436886&doi=10.1016%2fj.laa.2017.06.031&partnerID=40&md5=eb878e8a828b14cefdc3aa442a47e468","A permutation-invariant quantum code on N qudits is any subspace stabilized by the matrix representation of the symmetric group SN as permutation matrices that permute the underlying N subsystems. When each subsystem is a complex Euclidean space of dimension q≥2, any permutation-invariant code is a subspace of the symmetric subspace of (Cq)N. We give an algebraic construction of new families of d-dimensional permutation-invariant codes on at least (2t+1)2(d−1) qudits that can also correct t errors for d≥2. The construction of our codes relies on a real polynomial with multiple roots at the roots of unity, and a sequence of q−1 real polynomials that satisfy some combinatorial constraints. When N&gt;(2t+1)2(d−1), we prove constructively that an uncountable number of such codes exist. © 2017 Elsevier Inc.","Combinatorial codes; Quantum coding","Codes (symbols); Matrix algebra; Polynomials; Quantum computers; Algebraic constructions; Combinatorial codes; Euclidean spaces; Matrix representation; Permutation matrix; Quantum coding; Roots of unity; Symmetric groups; C (programming language)",2-s2.0-85021436886
"Wei S., Wang C., Tian W., Qiu S., Su G.H.","Thermal hydraulic design and analysis of Thorium-based Advanced CANDU Reactor (TACR)",2017,"Nuclear Engineering and Design",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026779233&doi=10.1016%2fj.nucengdes.2017.07.036&partnerID=40&md5=c2f267c6ef72fdf9db213333928692a2","The application of thorium fuel in advanced CANDU (CANadian Deuterium Uranium) reactors is an economic solution to sustainable development of nuclear energy. In this paper, the thermal hydraulic design and transient analysis of Thorium-based Advanced CANDU Reactor (TACR) heat transport system are conducted using self-programmed code CANTHAC (CANDU Thermal Hydraulic Analysis Code). In the code CANTHAC, the single channel model and the point kinetics model are adopted to simulate the core thermal hydraulic and neutronic behaviors. A distributed parameter model is adopted in the simulation of integral economizer U-tube steam generator (IEUTSG). Multi-region non-equilibrium model is applied to simulate the pressurizer. The characteristics of heat transport pumps were simulated by four-quadrant analogy curves. The code is verified with ACR-700 steady-state analysis. The calculation results agreed well with ACR-700 design values and the relative errors are all within 2%. With CANTHAC steady-state module, the preliminary thermal hydraulic design of TACR is conducted. A 1000 MW double loop reactor with 520 fuel channels is designed. Single loop mass flow rate was designed to be 3202 kg/s. Under the design scheme, the maximum cladding temperature and the maximum temperature are 340.2 °C and 1369.9 °C, which satisfied the design requirements. The transient analysis of TACR heat transport system was performed with CANTHAC transient module. SG feed water temperature reduction accident, and complete loss of Class IV accident were conducted. In the SG feed water temperature reduction accident, a new balance of neutron and thermal hydraulic is reached and the core power increases by 5% at last. In the complete loss of Class IV accident, the maximum fuel temperature reaches peak value at 1172 °C and still has some safety margin. The ROH (Reactor Outlet Header) pressure does not exceed 105% of the design value, which meet the safety criterion demand. © 2017 Elsevier B.V.","TACR; Thermal hydraulic design; Transient safety analysis","Accidents; Boilers; Codes (symbols); Fuels; Heat transfer; Heavy water reactors; Nuclear reactors; Steam generators; Temperature; Thorium; Transient analysis; Transportation; Water; Water piping systems; Distributed-parameter model; Maximum fuel temperatures; Non-equilibrium modeling; Safety analysis; TACR; Thermal-hydraulic analysis; Thermal-hydraulic designs; U-tube steam generators; C (programming language)",2-s2.0-85026779233
"Rughetti D., Di Sanzo P., Ciciani B., Quaglia F.","Machine learning-based thread-parallelism regulation in software transactional memory",2017,"Journal of Parallel and Distributed Computing",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85022022359&doi=10.1016%2fj.jpdc.2017.06.001&partnerID=40&md5=a5bc76946a5645df123c1cb5546cf133","Transactional Memory (TM) stands as a powerful paradigm for manipulating shared data in concurrent applications. It avoids the drawbacks of coarse grain locking schemes, namely the potentially excessive limitation of concurrency, while jointly providing support for synchronization transparency to the programmers, which is achieved by embedding code-blocks accessing shared data within transactions. On the downside, excessive transaction aborts may arise in scenarios with non-negligible volumes of conflicting data accesses, which might significantly impair performance. TM needs therefore to resort to methods enabling applications to run with the maximum degree of transaction concurrency that still avoids thrashing. In this article, we focus on Software TM (STM) implementations and present a machine learning-based approach that enables the dynamic selection of the best suited number of threads to be kept alive along specific phases of the execution of STM applications, depending on (variations of) the shared data access pattern. Two key contributions are provided with our approach: (i) the identification of the well suited set of features allowing the instantiation of a reliable neural network-based performance model and (ii) the introduction of mechanisms enabling the reduction of the run-time overhead for sampling these features. We integrated a real implementation of our machine learning-based thread-parallelism regulation approach within the TinySTM open source package and present experimental data, based on the STAMP benchmark suite, which show the effectiveness of the presented thread-parallelism regulation policy in optimizing transaction throughput. © 2017 Elsevier Inc.","Concurrency; Performance optimization; Performance prediction; Transactional memory","Application programs; Artificial intelligence; Java programming language; Learning algorithms; Learning systems; Locks (fasteners); Open source software; Storage allocation (computer); Concurrency; Open source package; Performance optimizations; Performance prediction; Shared data access patterns; Software transactional memory; Transaction throughput; Transactional memory; Education",2-s2.0-85022022359
"Sametoglu F., Celikel O., Witt F.","A differential spectral responsivity measurement system constructed for determining of the spectral responsivity of a single-and triple-junction photovoltaic cells",2017,"EPJ Applied Physics",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032687928&doi=10.1051%2fepjap%2f2017170162&partnerID=40&md5=a53524dfa40c89c56d15a6f8949d0f76","A differential spectral responsivity (DSR) measurement system has been designed and constructed at National Metrology Institute of Turkey (TUBITAK UME) to determine the spectral responsivity (SR) of a single-or a multi-junction photovoltaic device (solar cell). The DSR setup contains a broad band light bias source composed of a constructed Solar Simulator based on a 1000 W Xe-arc lamp owning a AM-1.5 filter and 250 W quartz-tungsten-halogen lamp, a designed and constructed LED-based Bias Light Sources, a DC voltage bias circuit, and a probe beam optical power tracking and correction circuit controlled with an ADuC847 microcontroller card together with an embedded C based software, designed and constructed in TUBITAK UME under this project. By using the constructed DSR measurement system, the SR calibration of solar cells, the monolitic triple-junction solar cell GaInP/GaInAs/Ge and its corresponding component cells have been performed within the EURAMET Joint Research Project SolCell. © EDP Sciences, 2017.",,"C (programming language); Computer software; Light emitting diodes; Light sources; Multi-junction solar cells; Photoelectrochemical cells; Photovoltaic cells; Solar power generation; Correction circuits; Measurement system; Multi-junctions; National Metrology Institute of Turkey; Photovoltaic devices; Quartz tungsten halogen lamps; Spectral responsivity; Triple junction solar cells; Solar cells",2-s2.0-85032687928
"Ren Z., Chen C., Tang J., Chen H., Hu S., Zhou C., Xiao X.","Closed-form formula of magnetic gradient tensor for a homogeneous polyhedral magnetic target: A tetrahedral grid example",2017,"Geophysics",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028468561&doi=10.1190%2fGEO2016-0470.1&partnerID=40&md5=74d518c9f6ccf20c062304e35a4e203f","A closed-form formula is developed for the full magnetic gradient tensor of a polyhedral body with a homogeneous magnetization vector. It is based on the direct derivative technique on the closed form of the magnetic field. These analytical expressions are implemented into an easy-to-use C++ package which simultaneously calculates the magnetic potential, the magnetic field, and the full magnetic gradient tensor for magnetic targets. Modern unstructured tetrahedral grids are adopted to represent the polyhedral body so that our code can deal with arbitrarily complicated magnetic targets. A prismatic body is tested to verify the accuracies of our closedform formula. Excellent agreements are obtained between our closed-form solutions and solutions of a prismatic magnetic body with differences up to machine precision. A pipeline model is used to demonstrate its capability to deal with complicated magnetic targets. This C++ code is freely available to the magnetic exploration community. © 2017 Society of Exploration Geophysicists.",,"C++ (programming language); Magnetic fields; Magnetic prospecting; Tensors; Analytical expressions; Closed form solutions; Closed-form formulae; Derivative technique; Magnetic gradient tensor; Magnetic potentials; Magnetization vector; Polyhedral bodies; Magnetism",2-s2.0-85028468561
"Xu G., Shi X.","Exploratory investigation into a chemically activated fly ash binder for mortars",2017,"Journal of Materials in Civil Engineering",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029349556&doi=10.1061%2f%28ASCE%29MT.1943-5533.0002075&partnerID=40&md5=5e48830d9b718989fce625a9df9b14b2","This paper explores the beneficial use of low-reactivity coal fly ashes as cementitious binder in mortars without heat activation. A uniform design scheme was employed for the statistical design of experiments. Predictive models were developed to quantify the influence of mix design parameters on the compressive strength of fly ash mortars and enable the optimization of mortar designs. The slump flow and the 28-day surface resistivity of fly ash mortars were also studied. The first group of mortar specimens was fabricated using Class C and Class F coal fly ashes and admixtures intended to improve the strength and durability of hardened mortar. In the absence of chemical activation, these fly ash mortars exhibited a relatively low 28-day compressive strength in the range of 2.9-20.5 MPa. The second group of mortar specimens was fabricated using the same Class C fly ash along with the following chemical activators: sodium silicate, quicklime, calcium chloride, and sodium sulfate. Admixing chemical activators into fly ash mortars led to a noticeable improvement in their mechanical properties, with a 28-day compressive strength in the range of 16.8-33.6 MPa. Microscopic examination was conducted to shed light on the hydration behavior of fly ash particles using an electron probe microanalyzer. The results revealed the active role of chemical activators in promoting the dissolution of fly ash particles and the formation of hydration products. © 2017 American Society of Civil Engineers.","Chemical activation; Clink-free binder; Fly ash; Microstructure; Mortar; Scanning electron microscopy; Uniform design","Binders; C (programming language); Cements; Chemical activation; Coal ash; Compressive strength; Design of experiments; Hydration; Microstructure; Mortar; Scanning electron microscopy; Silicates; Silicon compounds; Sodium; Sodium sulfate; Strength of materials; Cementitious binders; Chemical activators; Chemically activated fly ash; Electron probe micro analyzer; Hydration behaviors; Statistical design of experiments; Surface resistivity; Uniform design; Fly ash; chemical binding; compressive strength; design; dissolution; fly ash; microstructure; mortar; scanning electron microscopy",2-s2.0-85029349556
"Lee S.-J., Kwak S.-K., Kim S.-H., Jeon H.-J., Jung J.-H.","Test platform development of vessel’s power management system using hardware-in-the-loop simulation technique",2017,"Journal of Electrical Engineering and Technology",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032874297&doi=10.5370%2fJEET.2017.12.6.2298&partnerID=40&md5=ec7e8f59f8f1d8de47eba38772a9c494","A PMS (Power Management System) controls vessel's power systems to improve the system efficiency and to protect a blackout condition. The PMS should be developed with considering the type and the capacity of the vessel’s power system. It is necessary to test the PMS functions developed for vessel’s safe operations under various sailing situations. Therefore, the function tests in cooperation with practical power systems are required in the PMS development. In this paper, a hardware-in-the-loop (HIL) simulator is developed for the purposes of the PMS function tests. The HIL simulator can be more cost-effective, more time-saved, easier to reproduce, and safer beyond the normal operating range than conventional off-line simulators, especially at early stages in development processes or during fault tests. Vessel's power system model is developed by using a MATLAB/ SIMULINK software and by communicating between an OPAL-RT’s OP5600 simulator. The PMS uses a Modbus communication protocol implemented using LabVIEW software. Representative tests of the PMS functions are performed to verify the validity of the proposed HIL-based test platform. © The Korean Institute of Electrical Engineers.","HIL; Power management system; Power system modeling; Real-time simulation","Braking; Computer programming languages; Computer software; Cost effectiveness; Energy management; Hardware; MATLAB; Power management; Simulators; Synthetic apertures; Traction (friction); Development process; Hardware in the loop simulator; Hardware in-the-loop simulation; Matlab-Simulink software; Off-line simulators; Power management systems; Power system model; Real time simulations; Testing",2-s2.0-85032874297
"Mirachi S., da Costa Guerra V., da Cunha A.M., Dias L.A.V., Villani E.","Applying agile methods to aircraft embedded software: an experimental analysis",2017,"Software - Practice and Experience",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85012908695&doi=10.1002%2fspe.2477&partnerID=40&md5=50a7de372951d0dc477b70738372799b","This paper discusses the applicability of agile methods to aircraft embedded software development. It presents the main results of an experiment that combines agile practices from Scrum with model-based development and distributed development. The experiment consists of the development of an aircraft cockpit display system divided in five distributed teams. Three features are analysed and quantified, using the output artefacts of each team: the artefacts' quality, the adherence to agile methods, and the adherence to standard DO-178C. The main conclusion of the experiment is that there is a high correlation between the adherence to agile methods and the artefacts' quality, motivating the use of agile methods in aircraft industry. Also, the experiment evinced that agile methods does not specifically address the integration of distributed teams and the hardware/software integration. This lacuna affects the artefacts' quality. The results of the experiment emphasize the importance of concentrating future work in the proposal of specific agile practices for these activities. Copyright © 2017 John Wiley & Sons, Ltd. Copyright © 2017 John Wiley & Sons, Ltd.","agile methods; aircraft software; DO-178C; embedded system; model-based development","Agile manufacturing systems; Aircraft; C (programming language); Display devices; Embedded software; Embedded systems; Software design; Software engineering; Agile methods; Aircraft industries; Cockpit display systems; Distributed development; Distributed teams; Experimental analysis; Hardware/software integration; Model based development; Cockpits (aircraft)",2-s2.0-85012908695
"Song T.-Y., Tao Z., Han L.-H., Uy B.","Bond Behavior of Concrete-Filled Steel Tubes at Elevated Temperatures",2017,"Journal of Structural Engineering (United States)",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028335388&doi=10.1061%2f%28ASCE%29ST.1943-541X.0001890&partnerID=40&md5=2f65265eb0a6182355c2e2e44ba4c0c6","Extensive studies have been conducted into the bond behavior in concrete-filled steel tubes (CFST) at ambient temperature. However, the bond behavior of CFST columns subjected to fire is still unclear. A total of 24 push-out tests were conducted to investigate the bond strength of CFST columns at elevated temperatures, 12 reference specimens at ambient temperature, and 16 postfire specimens were also tested for comparison. The main test parameters explored in this test program include: steel type (carbon and stainless steels), concrete type (normal and expansive concretes), cross-section type (circular and square sections), interface type (normal interface, interface with shear studs, and interface with an internal ring), temperature level (20, 200, 400, 600, and 800°C), hold time period of heating (45, 90, 135, and 180 min), and applied axial load during heating. The experimental results indicated that the bond of specimens with normal interface could be completely broken in fire. However, welding internal rings or shear studs onto the inner surface of the steel tube can effectively retain a portion of the bond strength in fire. © 2017 American Society of Civil Engineers.","Bond strength; Concrete-filled steel tubes; Fire; Metal and composite structures; Push-out; Stainless steel","Bond strength (materials); C (programming language); Carbon; Composite structures; Concretes; Expansive concrete; Fires; Software testing; Studs (fasteners); Studs (structural members); Temperature; Tubular steel structures; Concrete filled steel tube; Concrete-filled steel tubes; Elevated temperature; Inner surfaces; Push-out; Reference specimens; Temperature level; Test parameters; Stainless steel",2-s2.0-85028335388
