Authors,Title,Year,Source title,Cited by,Link,Abstract,Author Keywords,Index Keywords,EID
"Lyons J.B., Ho N.T., Van Abel A.L., Hoffmann L.C., Fergueson W.E., Sadler G.G., Grigsby M.A., Burns A.C.","Exploring trust barriers to future autonomy: A qualitative look",2018,"Advances in Intelligent Systems and Computing",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021418612&doi=10.1007%2f978-3-319-60591-3_1&partnerID=40&md5=33384e53fbe73a17da1a7739b9be6864","Autonomous systems dominate future Department of Defense (DoD) strategic perspectives, yet little is known regarding the trust barriers of these future systems as few exemplars exist from which to appropriately baseline reactions. Most extant DoD systems represent “automated” versus “autonomous” systems, which adds complexity to our understanding of user acceptance of autonomy. The trust literature posits several key trust antecedents to automated systems, with few field applications of these factors into the context of DoD systems. The current paper will: (1) review the trust literature as relevant to acceptance of future autonomy, (2) present the results of a qualitative analysis of trust barriers for two future DoD technologies (Automatic Air Collision Avoidance System [AACAS]; and Autonomous Wingman [AW]), and (3) discuss knowledge gaps for implementing future autonomous systems within the DoD. The study team interviewed over 160 fighter pilots from 4th Generation (e.g., F-16) and 5th Generation (e.g., F-22) fighter platforms to gauge their trust barriers to AACAS and AW. Results show that the trust barriers discussed by the pilots corresponded fairly well to the existing trust challenges identified in the literature, though some nuances were revealed that may be unique to DoD technologies/operations. Some of the key trust barriers included: concern about interference during operational requirements; the need for transparency of intent, function, status, and capabilities/limitations; concern regarding the flexibility and adaptability of the technology; cyber security/hacking potential; concern regarding the added workload associated with the technology; concern for the lack of human oversight/decision making capacity; and doubts regarding the systems’ operational effectiveness. Additionally, the pilots noted several positive aspects of the proposed technologies including: added protection during last ditch evasive maneuvers; positive views of existing fielded technologies such as the Automatic Ground Collision Avoidance System; the potential for added operational capabilities; the potential to transfer risk to the robotic asset and reduce risk to pilots; and the potential for AI to participate in the entire mission process (planning-execution-debriefing). This paper will discuss the results for each technology and will discuss suggestions for implementing future autonomy into the DoD. © Springer International Publishing AG (outside the USA) 2018.","Automation; Autonomy; Military; Trust","Automation; Collision avoidance; Fighter aircraft; Human engineering; Robot programming; Safety devices; Supersonic aircraft; Automatic air collision avoidance systems; Autonomy; Military; Operational capabilities; Operational effectiveness; Operational requirements; Strategic perspectives; Trust; Automatic pilots",2-s2.0-85021418612
"Takahashi N.M., Aquino Junior P.T.","Adaptive interface combined to interface patterns in human factors",2018,"Advances in Intelligent Systems and Computing",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026210149&doi=10.1007%2f978-3-319-60011-6_8&partnerID=40&md5=c27b354b9e1ddb6d24ac462b763e4fbe","Adaptive interface is an artifact with the objective to learn the user interactions and improve the system experience, and the adaptive system is a system that can adapt itself according with the user’s goals and preferences. Patterns can be defined as solution to recurring problems in a specific context. The interface pattern are patterns that help to organize the interface, such as structure and behavior, in order to generate more understandable and usable interface. The Interface Patterns in Personas Layers (IPPL) are interface patterns that contain a structure organized in layers that are built and classified according with personas. The goal of this paper is to present a structure of interface patterns based on IPPL that allows future projects of adaptive interface and human-robot interaction to consider the automatic changes of the iterative process based on a set of patterns. © Springer International Publishing AG 2018.","Adaptive interface; Human factors; Human-Computer Interaction; Human-robot interaction; Interface pattern","Human engineering; Human robot interaction; Man machine systems; Robots; Systems engineering; Adaptive interface; Interface patterns; Iterative process; User interaction; Human computer interaction",2-s2.0-85026210149
[No author name available],"5th International Workshop on Medical and Service Robots, MeSRob 2016",2018,"Mechanisms and Machine Science",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028071112&partnerID=40&md5=42d2d9433368a1851df467312b967f6c","The proceedings contain 23 papers. The special focus in this conference is on Medical and Service Robots. The topics include: Design of a needle insertion module for robotic assisted transperineal prostate biopsy; motion analysis of the left ventricle of a human heart for realization in a cardiovascular mock-loop; improved design of a gait rehabilitation robot; the role of technology in the implementation and learning of minimally-invasive surgery; bio-kinematic design of individualized lift-assist devices; organising bodyformation of modular autonomous robots using virtual embryogenesis; sensor and control concept for a wearable robot for manual load handling assistance; unilateral teleoperation design for a robotic endoscopic pituitary surgery system; kinematic and dynamic modeling of a multifunctional rehabilitation robot UHP; minimally actuated four-bar linkages for upper limb rehabilitation; inter-individual differences in conscious and unconscious processes during robot-child interaction; surgical robotics past, present and future; robotic system navigation developed for hip resurfacing prosthesis surgery; balance control for an active leg exoskeleton based on human balance strategies; first investigations into artificial emotions in cognitive robotics; legal frame of non-social personal care robots; test bench for space remote docking system; force balance conditions of complex parallel mechanisms with mass equivalent modeling; numerical simulations and experimental human gait analysis using wearable sensors; motion control algorithm for a lower limb exoskeleton based on iterative LQR and ZMP method for trajectory generation.",,,2-s2.0-85028071112
"Dzurilla M., Šolek P., Musil M., Černý M.","Robotic assistant for the elderly - Rehabilitation walker",2018,"Advances in Intelligent Systems and Computing",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029209558&doi=10.1007%2f978-3-319-65960-2_84&partnerID=40&md5=938b7a46c628bf011a6634ab328ea0db","This article describes a design of a robotic assistant which would help patients as well as their caregivers. In the introductory part an ordinary walker is described. In the second part, there is a description of the structure and the function of the robotic assistant. The criteria for stability are specified and from them the prototype design of the construction of the robotic assistant is determined. Further, the structure of the management and control of the robot are described. Lastly, sensors and control of electrical motors are described and future additional sensor improvements are mentioned briefly. © 2018, Springer International Publishing AG.","Center of gravity; Microcomputer; Patients stability; Rehabilitation robots; Sensors","Electric machine control; Microcomputers; Robotics; Sensors; Stability criteria; Center of gravity; Electrical motors; Management and controls; Prototype designs; Rehabilitation robot; Robotic assistants; Patient rehabilitation",2-s2.0-85029209558
[No author name available],"AHFE 2017 International Conference on Human Aspects of Advanced Manufacturing: Managing Enterprise of the Future, 2017",2018,"Advances in Intelligent Systems and Computing",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028981516&partnerID=40&md5=ca2cb55d031f420161c43ef9c2a21e81","The proceedings contain 42 papers. The special focus in this conference is on Human Aspects of Advanced Manufacturing: Managing enterprise of the future. The topics include: Advanced real-time weld monitoring evaluation demonstrated with comparisons of manual and robotic TIG welding used in critical nuclear industry fabrication; measuring the human aspect: the key for managing the complexity in production; predicting human cycle times in robot assisted assembly; development and characterization of hybrid green composites from textile waste; managing the human factor during the working-out of new technologies and hardware: the reindustrialization conditions; organizations in era of digital culture; quality assurance production based problem: a process improvement in the rolling mill line for steel manufacturing company in the philippines; guideline for the implementation of human-oriented assistance systems in smart factories; how enterprises identify market opportunities: research results and findings; framework for the systematical design of productivity strategies; world class remanufacturing productions systems: an analysis of mexican maquiladoras; relationship between lean manufacturing and ergonomics; macroergonomic compatibility index for manufacturing systems. a case study; a checklist based approach for evaluating augmented reality displays in industrial applications; digital tools to support knowledge sharing and cooperation in high-investment product-services; consumer perception of internet of things; decision-making procedure for the reproduction of ancient japanese braids; color recognition of students observed during braid making and teaching method of technique to make the braiding.",,,2-s2.0-85028981516
"Hodicky J.","Standards to support military autonomous system life cycle",2018,"Advances in Intelligent Systems and Computing",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029211678&doi=10.1007%2f978-3-319-65960-2_83&partnerID=40&md5=38597d962e8acf87d01c30067f74cd0e","Autonomous system (AS) will be in close future one of the main driver of progress in our society. However operationalization of AS in the military domain is still challenging because of not speaking the same language by all actors involved. The article deals with the importance of using the same existing standards and best practices in all phases of AS life cycle. Testing and deployment phase was the main object of the study. Gap analysis of common languages and standards related to entities in experimental frameworks was carried out and the missing areas of common languages were identified. In this context a new term of hybrid experimental framework was introduced as a key instrument to operationalize AS implementation in the current and future missions. Standards like Military Scenario Description Language, Coalition Battle Management Language, High Level Architecture, and Robot Operating System are discussed in relation to AS testing and deployment. © 2018, Springer International Publishing AG.","Autonomous system; Gap analysis; Hybrid experimental framework; Standard","High level languages; Life cycle; Autonomous systems; Coalition battle management languages; Gap analysis; High level architecture; Hybrid experimental framework; Military domains; Military scenarios; Robot operating system; Standards",2-s2.0-85029211678
"Shi Z., Huang X., Hu T.","Human motion capture similarity control for space teleoperation",2018,"Lecture Notes in Electrical Engineering",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028299364&doi=10.1007%2f978-981-10-4837-1_21&partnerID=40&md5=4d9ea673b2753c9161b5f0b73b134535","For the lack of flexibility of traditional space teleoperation control method, an adaptive terminal sliding mode similarity (ATSMS) control method is proposed. Based on the end position and joint angle data of the operator’s arm captured by motion capture technology, an adaptive terminal sliding mode controller is designed in this method to control the end position of space robot accurately. Besides, a clamping velocity is designed, and then a similarity control method is used to control the robot’s joint angles to, tend to the operator’s arm without disturbances to the accurate control of the end position. Numerical simulation and ground experiment results show that, the proposed ATSMS control method can realize the accurate control of the end position and the flexible control of the joint space, in which the end position control accuracy is about 97.58% and the average similarity between the operator’s arm and space robot is up to 99.06%. Thus, the, ATSMS control method can, increase the flexibility of space teleoperation and be applied in the future for more precise and complex space teleoperation tasks. © Tsinghua University Press, Beijing and Springer Nature Singapore Pte Ltd. 2018.","Adaptive terminal sliding mode control; Clamping velocity; Motion capture; Similarity control; Space teleoperation","Numerical methods; Remote control; Robots; Sliding mode control; Adaptive terminal sliding modes; Average similarities; Control methods; Flexible control; Ground experiments; Human motion capture; Motion capture; Space teleoperation; Position control",2-s2.0-85028299364
"Ito T., Watanabe T.","Eye-tracking analysis of user behavior with an active display interface",2018,"Advances in Intelligent Systems and Computing",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021749439&doi=10.1007%2f978-3-319-60495-4_8&partnerID=40&md5=ecc589817d03772fca93dc002090164d","Various kinds of audio/video communication systems have been developed and are available today. These systems could offer an identical environment for remote communication just as a face-to-face meeting. However, two critical issues are pointed out. One is lack of existence for remote participants and the other one is lack of relationship with remote participants. This study proposes an idea of active display interface for remote communication system called ARM-COMS (ARm-supported eMbodied COmmunication Monitor System) to tackle these issues. The concept of an active display is to enhance the existence of a digital object shown in the screen by physical movement of the display. The idea of ARM-COMS comes from this concept, and enhances the existence of a remote person by mimicking the physical movement of the remote person using the active display. In addition to this basic feature, ARM-COMS shows the relationship with the remote person by an entrainment control of the active display. This research investigates how users interact with the active display using eye-tracking and motion tracking experiments, and gain insight into user behavior to study the effectiveness of ARM-COMS. This paper presents the initial results of entrainment control and discusses the future works. © Springer International Publishing AG 2018.","Active display; Entrainment; Human interface; Robot Robotic arm; Tele-presence","Air entrainment; Behavioral research; Audio/video communication; Embodied communication; Eye-tracking analysis; Face-to-face meetings; Human Interface; Remote communication; Remote communication system; Telepresence; Display devices",2-s2.0-85021749439
"Xing B., Marwala T.","Conclusion",2018,"Studies in Systems, Decision and Control",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029228553&doi=10.1007%2f978-3-319-67480-3_13&partnerID=40&md5=dc8facdc1137cbe053018e29bac57d31","This chapter closes the book, and it consists of three sections. The chapter starts with a brief overview about human development in Sect. 13.1. Then a short recap regarding human-robot relationships is discussed in Sect. 13.2. Finally, Sect. 13.3 outlines some open questions that are critical to the future of human robot interaction. © Springer International Publishing AG 2018.",,,2-s2.0-85029228553
"Kochovski P., Stankovski V.","Supporting smart construction with dependable edge computing infrastructures and applications",2018,"Automation in Construction",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032391183&doi=10.1016%2fj.autcon.2017.10.008&partnerID=40&md5=815040a3b1509a345bcedbf3d7bd1d2c","The Internet of Things (IoT) such as the use of robots, sensors, actuators, electronic signalization and a variety of other Internet enabled physical devices may provide for new advanced smart applications to be used in construction in the very near future. Such applications require real-time responses and are therefore time-critical. Therefore, in order to support collaboration, control, monitoring, supply management, safety and other construction processes, they have to meet dependability requirements, including requirements for high Quality of Service (QoS). Dependability and high QoS can be achieved by using adequate number and quality of computing resources, such as processing, memory and networking elements, geographically close to the smart environments. The goal of this study is to develop a practical edge computing architecture and design, which can be used to support smart construction environments with high QoS. This study gives particular attention to the solution design, which relies on latest cloud and software engineering approaches and technologies, and provides elasticity, interoperability and adaptation to companies’ specific needs. Two edge computing applications supporting video communications and construction process documentation are developed and demonstrate a viable edge computing design for smart construction. © 2017 Elsevier B.V.","Container-based systems; Dependability; Edge computing; Internet of Things; Smart construction","Construction; Internet of things; Quality of service; Software engineering; Computing resource; Construction environment; Construction process; Dependability; Edge computing; Internet of thing (IOT); Smart applications; Video communications; Computer architecture",2-s2.0-85032391183
"Jin L., Li S., Liao B., Zhang Z.","Zeroing neural networks: A survey",2017,"Neurocomputing",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021854184&doi=10.1016%2fj.neucom.2017.06.030&partnerID=40&md5=070957b8edf5e9e375b46c5533b7c101","Using neural networks to handle intractability problems and solve complex computation equations is becoming common practices in academia and industry. It has been shown that, although complicated, these problems can be formulated as a set of equations and the key is to find the zeros of them. Zeroing neural networks (ZNN), as a class of neural networks particularly dedicated to find zeros of equations, have played an indispensable role in the online solution of time-varying problem in the past years and many fruitful research outcomes have been reported in the literatures. The aim of this paper is to provide a comprehensive survey of the research on ZNNs, including continuous-time and discrete-time ZNN models for various problems solving as well as their applications in motion planning and control of redundant manipulators, tracking control of chaotic systems, or even populations control in mathematical biosciences. By considering the fact that real-time performance is highly demanded for time-varying problems in practice, stability and convergence analyses of different continuous-time ZNN models are reviewed in detail in a unified way. For the case of discrete-time problems solving, the procedures on how to discretize a continuous-time ZNN model and the techniques on how to obtain an accuracy solution are summarized. Concluding remarks and future directions of ZNN are pointed out and discussed. © 2017 Elsevier B.V.","Numerical algorithms; Recurrent neural network; Redundant manipulators; Robust stability; Stability; Zeroing neural network","Chaotic systems; Complex networks; Continuous time systems; Convergence of numerical methods; Discrete time control systems; Industrial manipulators; Manipulators; Recurrent neural networks; Redundant manipulators; Robot programming; Surveys; Zinc compounds; Complex computation; Continuous-time; Numerical algorithms; Real time performance; Research outcome; Robust stability; Stability and convergence; Tracking controls; Problem solving; accuracy; Article; artificial neural network; calculation; control system; mathematical computing; priority journal; statistical model; time",2-s2.0-85021854184
